,Unnamed: 0,Unnamed: 0.1,name,description,attribution,columns_field_name,columns_name,type,categories,domain_category,domain_tags,provenance,download_count,page_views_last_month,page_views_last_week,page_views_total,page_views_total_log,domain,mash,big_mash,topic_comp,topic_comp_list,top_topic_id
12087,12256,12256,FY2014 City of Providence Proposed Budget,"['Proposed', 'budget', 'submitted', 'to', 'City', 'Council', 'for', 'the', 'Fiscal', 'Year', 'July', '1', '2013', 'through', 'June', '30', '2014']",,"['_2014_recommend', '_2011_actual', '_2012_actual', 'account_division', 'fund', 'summary_account', '_2013_budget', '_2015_forecast', 'general_ledger_account', 'account_department', 'account_type']","['2014-Recommend', '2011-Actual', '2012-Actual', 'Account Division', 'Fund', 'Summary Account', '2013-Budget', '2015-Forecast', 'General Ledger Account', 'Account Department', 'Account Type']",dataset,['finance'],Finance,"['budget', 'fy2014']",official,288.0,3.0,2.0,1483.0,10.5352753766,data.providenceri.gov,"['budget', 'fy2014', 'finance', 'finance']","['budget', 'fy2014', 'finance', 'finance', 'Proposed', 'budget', 'submitted', 'to', 'City', 'Council', 'for', 'the', 'Fiscal', 'Year', 'July', '1', '2013', 'through', 'June', '30', '2014']","[(15, 0.66825871996243924), (22, 0.073479592448285183), (40, 0.19095399528158138)]","[(15, 0.6682587199624392), (40, 0.19095399528158138), (22, 0.07347959244828518)]",15
8571,8740,8740,Macoupin County: Open Expenditures Ledger,"['for', 'http', '//checkbook', 'macoupincountyil', 'gov/']",,"['description', 'amount', 'invoice_date', 'invoice_line_number', 'invoice_id', 'payment_date', 'payment_number', 'vendor_id', 'vendor', 'fund', 'expense_category', 'department', 'controlling_officer', 'fiscal_year_period', 'fiscal_year']","['Description', 'Amount', 'Invoice Date', 'Invoice Line Number', 'Invoice ID', 'Payment Date', 'Payment Number', 'Vendor ID', 'Vendor', 'Fund', 'Expense Category', 'Department', 'Controlling Officer', 'Fiscal Year Period', 'Fiscal Year']",dataset,['finance'],Budget and Finances,[],official,67.0,11.0,6.0,1467.0,10.5196362528,data.macoupincountyil.gov,"['finance', 'budget', 'and', 'finances']","['finance', 'budget', 'and', 'finances', 'for', 'http', '//checkbook', 'macoupincountyil', 'gov/']","[(13, 0.14560439560439564), (15, 0.43131868131868145), (35, 0.14560439560439564), (42, 0.14560439560439564)]","[(15, 0.43131868131868145), (13, 0.14560439560439564), (35, 0.14560439560439564), (42, 0.14560439560439564)]",15
9652,9821,9821,Fiscal Year 2015 County Executive Recommended Operating Budget,"['This', 'dataset', 'includes', 'the', 'Fiscal', 'Year*', '2015', 'County', 'Executive', 'Recommended', 'operating', 'budget', 'for', 'Montgomery', 'County', 'The', 'dataset', 'does', 'not', 'include', 'revenues', 'and', 'detailed', 'agency', 'budget', 'information', '(only', 'includes', 'agency', 'budget', 'information', 'by', 'fund);', 'each', 'agency', 'such', 'as', 'Montgomery', 'County', 'Public', 'Schools', 'maintain', 'their', 'individual', 'budget', 'information', 'The', 'data', 'can', 'be', 'sorted', 'filtered', 'and', 'exported', 'by', 'the', 'following', 'elements', 'Function', '(grouping', 'such', 'as', '“Public', 'Safety”)', 'Department', 'Program', 'Cost', 'Center', '(activity', 'within', 'a', 'program)', 'Fund', 'Type', 'Fund', 'Subtype', 'Fund', 'Name', 'Subfund', 'Name', 'Personnel', 'Operating', 'Expenses', 'Object', 'Name', 'and', 'Account', 'Name', '*The', '12', 'month', 'period', 'to', 'which', 'the', 'annual', 'operating', 'and', 'capital', 'budgets', 'and', 'their', 'respective', 'appropriations', 'apply', 'The', 'Montgomery', 'County', 'fiscal', 'year', 'starts', 'on', 'July', '1st', 'and', 'ends', 'on', 'June', '30th', 'Update', 'Frequency', 'Annually']",,"['account_name', 'program_name', 'subfund_name', 'fund_type', 'recommended_amount', 'fund_subtype', 'function', 'cost_center_name', 'fund_name', 'department', 'object_name', 'personnel_costs_amp_operating_expenses']","['Account Name', 'Program Name', 'SubFund Name', 'Fund Type', 'Recommended Amount', 'Fund SubType', 'Function', 'Cost Center Name', 'Fund Name', 'Department', 'Object Name', 'Personnel Costs & Operating Expenses']",dataset,"['finance', 'environment', 'infrastructure']",Government,"['recommended budget', 'executives', 'council', 'fiscal year 2015']",official,610.0,0.0,0.0,1464.0,10.5166849493,data.montgomerycountymd.gov,"['recommended', 'budget', 'executives', 'council', 'fiscal', 'year', '2015', 'finance', 'environment', 'infrastructure', 'government']","['recommended', 'budget', 'executives', 'council', 'fiscal', 'year', '2015', 'finance', 'environment', 'infrastructure', 'government', 'This', 'dataset', 'includes', 'the', 'Fiscal', 'Year*', '2015', 'County', 'Executive', 'Recommended', 'operating', 'budget', 'for', 'Montgomery', 'County', 'The', 'dataset', 'does', 'not', 'include', 'revenues', 'and', 'detailed', 'agency', 'budget', 'information', '(only', 'includes', 'agency', 'budget', 'information', 'by', 'fund);', 'each', 'agency', 'such', 'as', 'Montgomery', 'County', 'Public', 'Schools', 'maintain', 'their', 'individual', 'budget', 'information', 'The', 'data', 'can', 'be', 'sorted', 'filtered', 'and', 'exported', 'by', 'the', 'following', 'elements', 'Function', '(grouping', 'such', 'as', '“Public', 'Safety”)', 'Department', 'Program', 'Cost', 'Center', '(activity', 'within', 'a', 'program)', 'Fund', 'Type', 'Fund', 'Subtype', 'Fund', 'Name', 'Subfund', 'Name', 'Personnel', 'Operating', 'Expenses', 'Object', 'Name', 'and', 'Account', 'Name', '*The', '12', 'month', 'period', 'to', 'which', 'the', 'annual', 'operating', 'and', 'capital', 'budgets', 'and', 'their', 'respective', 'appropriations', 'apply', 'The', 'Montgomery', 'County', 'fiscal', 'year', 'starts', 'on', 'July', '1st', 'and', 'ends', 'on', 'June', '30th', 'Update', 'Frequency', 'Annually']","[(2, 0.075799709252298272), (4, 0.020207311914012406), (10, 0.011959161728039774), (13, 0.018480581564930709), (15, 0.35861187070376271), (18, 0.030613014376805952), (21, 0.096479910967893878), (22, 0.020327897218854713), (24, 0.048181814086913979), (26, 0.015116409309485953), (29, 0.016830392971696015), (33, 0.045734982392575084), (34, 0.023297048476733331), (36, 0.027723338106545464), (39, 0.014263627253288487), (40, 0.032930641315851446), (41, 0.012301207358936972), (46, 0.056694051315321112), (47, 0.013218917169354673), (48, 0.012123179855154957), (50, 0.031585618502971056), (51, 0.011509698773957055)]","[(15, 0.3586118707037627), (21, 0.09647991096789388), (2, 0.07579970925229827), (46, 0.05669405131532111), (24, 0.04818181408691398), (33, 0.045734982392575084), (40, 0.032930641315851446), (50, 0.031585618502971056), (18, 0.030613014376805952), (36, 0.027723338106545464), (34, 0.02329704847673333), (22, 0.020327897218854713), (4, 0.020207311914012406), (13, 0.01848058156493071), (29, 0.016830392971696015), (26, 0.015116409309485953), (39, 0.014263627253288487), (47, 0.013218917169354673), (41, 0.012301207358936972), (48, 0.012123179855154957), (10, 0.011959161728039774), (51, 0.011509698773957055)]",15
7414,7583,7583,2011 General Fund proposed expenditures Pie Chart,"['King', 'County', '2011', 'budget', 'proposed', 'expenditures', 'within', 'the', 'general', 'fund']",King County,"['deptdescription', '_11prop']","['DeptDescription', '11PROP']",chart,[],Budget,"['budget', 'general fund', '2011', 'expenses', 'expenditures']",official,1119.0,62.0,8.0,1445.0,10.497851837,data.kingcounty.gov,"['budget', 'general', 'fund', '2011', 'expenses', 'expenditures', 'budget']","['budget', 'general', 'fund', '2011', 'expenses', 'expenditures', 'budget', 'King', 'County', '2011', 'budget', 'proposed', 'expenditures', 'within', 'the', 'general', 'fund']","[(2, 0.13461538461538436), (15, 0.40128205128205052), (37, 0.20512863539890777), (42, 0.19743546716519403)]","[(15, 0.4012820512820505), (37, 0.20512863539890777), (42, 0.19743546716519403), (2, 0.13461538461538436)]",15
5494,5663,5663,Proposed FY16 Budget,"['Proposed', 'City', 'Budget', 'for', 'Fiscal', 'Year', '2016']",,"['fy_2016_current_services', 'object_code', 'fund', 'division', 'department', 'division_name', 'department_name', 'fy_2016_proposed_budget', 'fy_2016_budget_issues', 'fy_2015_budget', 'object_code_name', 'fy_2014_actual', 'fund_name', 'fy_2013_actual']","['FY 2016 Current Services', 'Object Code', 'Fund', 'Division', 'Department', 'Division Name', 'Department Name', 'FY 2016 Proposed Budget', 'FY 2016 Budget Issues', 'FY 2015 Budget', 'Object Code Name', 'FY 2014 Actual', 'Fund Name', 'FY 2013 Actual']",dataset,['finance'],Finance,"['budget', 'fy2016', 'proposed']",official,701.0,4.0,0.0,1415.0,10.4676055501,data.honolulu.gov,"['budget', 'fy2016', 'proposed', 'finance', 'finance']","['budget', 'fy2016', 'proposed', 'finance', 'finance', 'Proposed', 'City', 'Budget', 'for', 'Fiscal', 'Year', '2016']","[(15, 0.91083916083915839)]","[(15, 0.9108391608391584)]",15
15900,16069,16069,Cook County Budget 1993-2011,"['Every', 'year', 'your', 'Cook', 'County', 'government', 'budgets', 'and', 'spends', 'more', 'than', '$3', 'billion', 'Your', ""County's"", 'budget', 'impacts', 'your', 'life', 'every', 'day', 'All', 'of', 'its', 'funding', 'comes', 'from', 'you', 'your', 'sales', 'and', 'property', 'taxes', 'your', 'purchase', 'fees', 'on', 'gas', 'and', 'other', 'goods', 'All', 'of', 'its', 'spending', 'exists', 'to', 'support', 'you', 'too', 'County', 'funding', 'drives', 'the', 'forest', 'preserve', 'district', 'the', 'jail', 'public', 'hospitals', 'and', 'clinics', 'the', 'Cook', 'County', 'courts', 'and', 'dozens', 'of', 'other', 'civic', 'institutions', 'designed', 'to', 'make', 'our', 'region', 'prosperous', 'efficient', 'and', 'fair', 'Yet', 'too', 'many', 'residents', ""don't"", 'understand', 'what', 'Cook', 'County', 'government', 'is', 'or', 'what', 'it', 'does', 'They', 'keep', 'asking', '""where', 'exactly', 'does', 'our', 'money', 'go?""', 'Commissioner', 'John', 'Fritchey', 'created', 'this', 'budget', 'transparency', 'tool', 'to', 'answer', 'that', 'question', 'but', ""it's"", 'only', 'a', 'first', 'step', 'We', 'need', 'your', 'help', 'What', 'questions', 'do', 'you', 'have', 'about', 'County', 'spending?', 'What', 'do', 'you', 'want', 'to', 'know', 'about', 'the', 'County', 'budget', 'that', 'this', 'visualization', ""isn't"", 'explaining', 'to', 'you?', 'What', 'do', 'you', 'think', 'of', 'our', 'spending?', 'What', 'can', 'we', 'do', 'to', 'make', 'Cook', 'County', 'government', 'better?']","Cook County, IL","['appropriations_2009', 'department_id', 'department', 'link_to_website', 'short_title', 'appropriations_2008', 'expenditures_2002', 'fund', 'appropriations_1996', 'appropriations_1995', 'appropriations_2004', 'appropriations_2003', 'expenditures_2006', 'expenditures_2008', 'expenditures_2009', 'expenditures_2010', 'appropriations_1994', 'appropriations_1993', 'control_officer', 'expenditures_2011', 'expenditures_1995', 'department_description', 'appropriations_2002', 'appropriations_2001', 'appropriations_2000', 'appropriations_1999', 'appropriations_1998', 'appropriations_1997', 'appropriations_2011', 'expenditures_1993', 'expenditures_2007', 'appropriations_2010', 'expenditures_2004', 'appropriations_2007', 'expenditures_2005', 'appropriations_2005', 'expenditures_2003', 'appropriations_2006', 'expenditures_2000', 'expenditures_2001', 'expenditures_1998', 'expenditures_1999', 'expenditures_1996', 'expenditures_1997', 'expenditures_1994']","['Appropriations 2009', 'Department ID', 'Department', 'Link to Website', 'Short Title', 'Appropriations 2008', 'Expenditures 2002', 'Fund', 'Appropriations 1996', 'Appropriations 1995', 'Appropriations 2004', 'Appropriations 2003', 'Expenditures 2006', 'Expenditures 2008', 'Expenditures 2009', 'Expenditures 2010', 'Appropriations 1994', 'Appropriations 1993', 'Control Officer', 'Expenditures 2011', 'Expenditures 1995', 'Department Description', 'Appropriations 2002', 'Appropriations 2001', 'Appropriations 2000', 'Appropriations 1999', 'Appropriations 1998', 'Appropriations 1997', 'Appropriations 2011', 'Expenditures 1993', 'Expenditures 2007', 'Appropriations 2010', 'Expenditures 2004', 'Appropriations 2007', 'Expenditures 2005', 'Appropriations 2005', 'Expenditures 2003', 'Appropriations 2006', 'Expenditures 2000', 'Expenditures 2001', 'Expenditures 1998', 'Expenditures 1999', 'Expenditures 1996', 'Expenditures 1997', 'Expenditures 1994']",dataset,['finance'],Economic Development,[],official,952.0,4.0,3.0,1407.0,10.4594316186,datacatalog.cookcountyil.gov,"['finance', 'economic', 'development']","['finance', 'economic', 'development', 'Every', 'year', 'your', 'Cook', 'County', 'government', 'budgets', 'and', 'spends', 'more', 'than', '$3', 'billion', 'Your', ""County's"", 'budget', 'impacts', 'your', 'life', 'every', 'day', 'All', 'of', 'its', 'funding', 'comes', 'from', 'you', 'your', 'sales', 'and', 'property', 'taxes', 'your', 'purchase', 'fees', 'on', 'gas', 'and', 'other', 'goods', 'All', 'of', 'its', 'spending', 'exists', 'to', 'support', 'you', 'too', 'County', 'funding', 'drives', 'the', 'forest', 'preserve', 'district', 'the', 'jail', 'public', 'hospitals', 'and', 'clinics', 'the', 'Cook', 'County', 'courts', 'and', 'dozens', 'of', 'other', 'civic', 'institutions', 'designed', 'to', 'make', 'our', 'region', 'prosperous', 'efficient', 'and', 'fair', 'Yet', 'too', 'many', 'residents', ""don't"", 'understand', 'what', 'Cook', 'County', 'government', 'is', 'or', 'what', 'it', 'does', 'They', 'keep', 'asking', '""where', 'exactly', 'does', 'our', 'money', 'go?""', 'Commissioner', 'John', 'Fritchey', 'created', 'this', 'budget', 'transparency', 'tool', 'to', 'answer', 'that', 'question', 'but', ""it's"", 'only', 'a', 'first', 'step', 'We', 'need', 'your', 'help', 'What', 'questions', 'do', 'you', 'have', 'about', 'County', 'spending?', 'What', 'do', 'you', 'want', 'to', 'know', 'about', 'the', 'County', 'budget', 'that', 'this', 'visualization', ""isn't"", 'explaining', 'to', 'you?', 'What', 'do', 'you', 'think', 'of', 'our', 'spending?', 'What', 'can', 'we', 'do', 'to', 'make', 'Cook', 'County', 'government', 'better?']","[(0, 0.045336642683660743), (9, 0.041473520875167431), (10, 0.025145419531812464), (13, 0.02214184295115821), (15, 0.11699172111135828), (16, 0.013717227866446349), (17, 0.031066233008341621), (21, 0.016303736143169708), (25, 0.053865045328520295), (26, 0.014519752140245295), (27, 0.021758517760956067), (28, 0.033050092661554314), (29, 0.058142356614121302), (30, 0.023429606327266057), (32, 0.034714460551223521), (33, 0.050294709851898593), (35, 0.017402119283969283), (37, 0.022803171056351823), (39, 0.073081889321885696), (40, 0.045700914216070976), (42, 0.048488621110797943), (44, 0.010295260295260291), (45, 0.010295260295260291), (47, 0.022864515851902256), (49, 0.015350385042015207), (50, 0.039162571290112372), (51, 0.080166868879025729)]","[(15, 0.11699172111135828), (51, 0.08016686887902573), (39, 0.0730818893218857), (29, 0.0581423566141213), (25, 0.053865045328520295), (33, 0.05029470985189859), (42, 0.04848862111079794), (40, 0.045700914216070976), (0, 0.04533664268366074), (9, 0.04147352087516743), (50, 0.03916257129011237), (32, 0.03471446055122352), (28, 0.033050092661554314), (17, 0.03106623300834162), (10, 0.025145419531812464), (30, 0.023429606327266057), (47, 0.022864515851902256), (37, 0.022803171056351823), (13, 0.02214184295115821), (27, 0.021758517760956067), (35, 0.017402119283969283), (21, 0.016303736143169708), (49, 0.015350385042015207), (26, 0.014519752140245295), (16, 0.013717227866446349), (44, 0.01029526029526029), (45, 0.01029526029526029)]",15
3326,3326,3326,Directory Of Future Construction Projects,"['This', 'table', 'displays', 'future', 'construction', 'projects', 'which', 'is', 'based', 'on', 'the', ""city's"", 'April', 'approved', 'budget', 'The', 'fiscal', 'year', 'starts', 'July', '1', 'and', 'ends', 'June', '30']",Department of Design and Construction (DDC),"['fiscal_year', 'no', 'est_bid_period', 'budget_range_x_1000', 'trade', 'description', 'fms_id']","['FISCAL YEAR\xa0\xa0\xa0', 'No.(#)', 'EST. BID PERIOD\xa0\xa0\xa0', 'BUDGET RANGE (X $1000)\xa0\xa0\xa0', 'TRADE\xa0\xa0\xa0', 'DESCRIPTION\xa0\xa0\xa0', 'FMS ID\xa0\xa0\xa0']",dataset,['infrastructure'],Housing & Development,"['future', 'department of design and construction', 'ddc']",official,945.0,42.0,9.0,1405.0,10.4573808791,data.cityofnewyork.us,"['future', 'department', 'of', 'design', 'and', 'construction', 'ddc', 'infrastructure', 'housing', '&', 'development']","['future', 'department', 'of', 'design', 'and', 'construction', 'ddc', 'infrastructure', 'housing', '&', 'development', 'This', 'table', 'displays', 'future', 'construction', 'projects', 'which', 'is', 'based', 'on', 'the', ""city's"", 'April', 'approved', 'budget', 'The', 'fiscal', 'year', 'starts', 'July', '1', 'and', 'ends', 'June', '30']","[(4, 0.17805853527623511), (8, 0.041473189168194723), (15, 0.18001243087118229), (29, 0.04758624819827259), (30, 0.091832658712008089), (37, 0.081781734160722819), (40, 0.16393567667304404), (45, 0.043284291791382871), (49, 0.13895831207203335)]","[(15, 0.1800124308711823), (4, 0.1780585352762351), (40, 0.16393567667304404), (49, 0.13895831207203335), (30, 0.09183265871200809), (37, 0.08178173416072282), (29, 0.04758624819827259), (45, 0.04328429179138287), (8, 0.04147318916819472)]",15
15901,16070,16070,Budget - Fiscal Year 2016 Executive Recommendation - Budget Summary Of Positions By Business Unit,"['Executive', 'Recommendation', 'for', 'the', 'Fiscal', 'Year', '2016', 'Budget', 'Summary', 'of', 'Positions', 'by', 'Business', 'Unit', 'For', 'more', 'information', 'on', 'the', 'budget', 'and', 'schedule', 'of', 'public', 'hearings', 'see', 'http', '//www', 'cookcountyil', 'gov/budget/']",Cook County Department of Budget & Management Services,[],[],datalens,"['finance', 'infrastructure']",Finance & Administration,['2016 budget executive recommendation'],official,3.0,26.0,3.0,1405.0,10.4573808791,datacatalog.cookcountyil.gov,"['2016', 'budget', 'executive', 'recommendation', 'finance', 'infrastructure', 'finance', '&', 'administration']","['2016', 'budget', 'executive', 'recommendation', 'finance', 'infrastructure', 'finance', '&', 'administration', 'Executive', 'Recommendation', 'for', 'the', 'Fiscal', 'Year', '2016', 'Budget', 'Summary', 'of', 'Positions', 'by', 'Business', 'Unit', 'For', 'more', 'information', 'on', 'the', 'budget', 'and', 'schedule', 'of', 'public', 'hearings', 'see', 'http', '//www', 'cookcountyil', 'gov/budget/']","[(2, 0.041253806399740252), (12, 0.10141357538852769), (15, 0.37382993027815392), (26, 0.041067763845687798), (33, 0.21497817030363237), (48, 0.041243601727548831), (50, 0.11059044155027498), (51, 0.041776556660279289)]","[(15, 0.3738299302781539), (33, 0.21497817030363237), (50, 0.11059044155027498), (12, 0.10141357538852769), (51, 0.04177655666027929), (2, 0.04125380639974025), (48, 0.04124360172754883), (26, 0.0410677638456878)]",15
2368,2368,2368,Budget - 2017 Budget Recommendations - Appropriations - Dashboard,"['The', 'dataset', 'details', '2017', 'Budget', 'Recommendations', 'which', 'is', 'the', 'line', 'item', 'budget', 'document', 'proposed', 'by', 'the', 'Mayor', 'to', 'the', 'City', 'Council', 'for', 'approval', 'Budgeted', 'expenditures', 'are', 'identified', 'by', 'department', 'appropriation', 'account', 'and', 'funding', 'type', 'Local', 'Community', 'Development', 'Block', 'Grant', 'Program', '(CDBG)', 'and', 'other', 'Grants', '“Local”', 'funds', 'refer', 'to', 'those', 'line', 'items', 'that', 'are', 'balanced', 'with', 'locally', 'generated', 'revenue', 'sources', 'including', 'but', 'not', 'limited', 'to', 'the', 'Corporate', 'Fund', 'Water', 'Fund', 'Midway', 'and', 'O’Hare', 'Airport', 'funds', 'Vehicle', 'Tax', 'Fund', 'Library', 'Fund', 'and', 'General', 'Obligation', 'Bond', 'funds', 'Owner', 'Budget', 'and', 'Management', 'Frequency', 'Data', 'are', 'updated', 'annually', 'For', 'more', 'information', 'about', 'the', 'budget', 'process', 'visit', 'the', 'Budget', 'Documents', 'page', 'http', '//j', 'mp/lPotWf']",City of Chicago,[],[],datalens,"['finance', 'economy']",Administration & Finance,[],official,1.0,15.0,1.0,1377.0,10.4283601727,data.cityofchicago.org,"['finance', 'economy', 'administration', '&', 'finance']","['finance', 'economy', 'administration', '&', 'finance', 'The', 'dataset', 'details', '2017', 'Budget', 'Recommendations', 'which', 'is', 'the', 'line', 'item', 'budget', 'document', 'proposed', 'by', 'the', 'Mayor', 'to', 'the', 'City', 'Council', 'for', 'approval', 'Budgeted', 'expenditures', 'are', 'identified', 'by', 'department', 'appropriation', 'account', 'and', 'funding', 'type', 'Local', 'Community', 'Development', 'Block', 'Grant', 'Program', '(CDBG)', 'and', 'other', 'Grants', '“Local”', 'funds', 'refer', 'to', 'those', 'line', 'items', 'that', 'are', 'balanced', 'with', 'locally', 'generated', 'revenue', 'sources', 'including', 'but', 'not', 'limited', 'to', 'the', 'Corporate', 'Fund', 'Water', 'Fund', 'Midway', 'and', 'O’Hare', 'Airport', 'funds', 'Vehicle', 'Tax', 'Fund', 'Library', 'Fund', 'and', 'General', 'Obligation', 'Bond', 'funds', 'Owner', 'Budget', 'and', 'Management', 'Frequency', 'Data', 'are', 'updated', 'annually', 'For', 'more', 'information', 'about', 'the', 'budget', 'process', 'visit', 'the', 'Budget', 'Documents', 'page', 'http', '//j', 'mp/lPotWf']","[(3, 0.02992840857896268), (9, 0.015172161072872298), (15, 0.43538411422951606), (18, 0.052241984870573882), (22, 0.17063261293753471), (25, 0.073321350734715351), (27, 0.029676237408830047), (31, 0.015363399330235561), (37, 0.029454599158715244), (40, 0.028169052564394743), (43, 0.013697610825801818), (48, 0.015013769044475775), (49, 0.044881630041875391), (50, 0.03757255971098699)]","[(15, 0.43538411422951606), (22, 0.1706326129375347), (25, 0.07332135073471535), (18, 0.05224198487057388), (49, 0.04488163004187539), (50, 0.03757255971098699), (3, 0.02992840857896268), (27, 0.029676237408830047), (37, 0.029454599158715244), (40, 0.028169052564394743), (31, 0.015363399330235561), (9, 0.015172161072872298), (48, 0.015013769044475775), (43, 0.013697610825801818)]",15
7427,7596,7596,Budget 2012-CIP-chart,[],King County,"['program', 'amount']","['Program', 'Amount']",chart,['finance'],Budget,['budget'],official,871.0,45.0,8.0,1363.0,10.413627929,data.kingcounty.gov,"['budget', 'finance', 'budget']","['budget', 'finance', 'budget']","[(15, 0.75480769230769273)]","[(15, 0.7548076923076927)]",15
11825,11994,11994,2015-17 Total Available Revenue By Agency,"['Legislatively', 'Adopted', 'Budget', '2015', '17', 'Biennium', 'Total', 'Available', 'Revenues', 'by', 'Agency', 'For', 'more', 'information', 'go', 'to', 'http', '//www', 'oregon', 'gov/transparency/Pages/revenue', 'aspx#Money_Coming_In', '__Revenue', 'This', 'report', 'provides', 'Revenue', 'information', 'for', 'Oregon', 'state', 'agencies', 'organized', 'by', 'agency', '#', 'and', 'by', 'fund', 'type', '(e', 'g', 'General', 'Fund', 'Lottery', 'Funds', 'Other', 'Funds', 'and', 'Federal', 'Funds)', 'Note', 'This', 'report', 'includes', 'data', 'from', 'the', 'Oregon', 'Legislature', 'and', 'the', 'Oregon', 'Judicial', 'Department', 'but', 'does', 'not', 'include', 'data', 'from', 'the', 'Oregon', 'State', 'Lottery', 'or', 'Semi', 'independent', 'boards', 'and', 'commissions', '(Source', 'DAS', 'Budget', 'and', 'Management', '–', 'Oregon', 'Budget', 'Information', 'Tracking', 'System', '–', 'ORBITS)']",,"['other_funds', 'id_no', 'lottery_funds', 'agency_department_description', 'federal_funds', 'total_funds', 'general_fund']","['Other Funds', 'ID. No.', 'Lottery Funds', 'Agency\\Department Description', 'Federal Funds', 'Total Funds', 'General Fund']",dataset,"['demographics', 'finance']",Revenue & Expense,['2015; 2015-17; 2015-17 revenue; adopted budget; 2015 budget'],official,437.0,8.0,1.0,1345.0,10.3944626946,data.oregon.gov,"['2015;', '2015-17;', '2015-17', 'revenue;', 'adopted', 'budget;', '2015', 'budget', 'demographics', 'finance', 'revenue', '&', 'expense']","['2015;', '2015-17;', '2015-17', 'revenue;', 'adopted', 'budget;', '2015', 'budget', 'demographics', 'finance', 'revenue', '&', 'expense', 'Legislatively', 'Adopted', 'Budget', '2015', '17', 'Biennium', 'Total', 'Available', 'Revenues', 'by', 'Agency', 'For', 'more', 'information', 'go', 'to', 'http', '//www', 'oregon', 'gov/transparency/Pages/revenue', 'aspx#Money_Coming_In', '__Revenue', 'This', 'report', 'provides', 'Revenue', 'information', 'for', 'Oregon', 'state', 'agencies', 'organized', 'by', 'agency', '#', 'and', 'by', 'fund', 'type', '(e', 'g', 'General', 'Fund', 'Lottery', 'Funds', 'Other', 'Funds', 'and', 'Federal', 'Funds)', 'Note', 'This', 'report', 'includes', 'data', 'from', 'the', 'Oregon', 'Legislature', 'and', 'the', 'Oregon', 'Judicial', 'Department', 'but', 'does', 'not', 'include', 'data', 'from', 'the', 'Oregon', 'State', 'Lottery', 'or', 'Semi', 'independent', 'boards', 'and', 'commissions', '(Source', 'DAS', 'Budget', 'and', 'Management', '–', 'Oregon', 'Budget', 'Information', 'Tracking', 'System', '–', 'ORBITS)']","[(0, 0.015636129710332385), (4, 0.049453911432290415), (5, 0.058772017818245668), (6, 0.013962065331928356), (12, 0.057623127962004264), (15, 0.28312149154376576), (16, 0.015960393650419277), (24, 0.027660695468914667), (25, 0.0446012428355399), (26, 0.016102911696780884), (43, 0.22654589582030951), (45, 0.051270785475530573), (46, 0.043081742273199643), (48, 0.015717824827497409), (49, 0.014959289647760393), (50, 0.041031017143800516), (51, 0.015279225538709662)]","[(15, 0.28312149154376576), (43, 0.2265458958203095), (5, 0.05877201781824567), (12, 0.057623127962004264), (45, 0.05127078547553057), (4, 0.049453911432290415), (25, 0.0446012428355399), (46, 0.04308174227319964), (50, 0.041031017143800516), (24, 0.027660695468914667), (26, 0.016102911696780884), (16, 0.015960393650419277), (48, 0.01571782482749741), (0, 0.015636129710332385), (51, 0.015279225538709662), (49, 0.014959289647760393), (6, 0.013962065331928356)]",15
7431,7600,7600,2010 Census Changes Map,"['Source', 'U', 'S', 'Census', 'Bureau', 'PL', '94', '171', 'Redistricting', 'data', '2000', 'and', '2010', 'Note', 'Census', 'numbers', 'for', 'the', 'cities', 'of', 'Burien', 'and', 'Kent', 'do', 'not', 'include', 'annexations', 'that', 'took', 'place', 'after', 'March', '31', '2010', 'These', 'annexations', 'would', 'increase', 'Burien', 'to', '48', '072', 'Kent', 'to', '118', '565', 'and', 'decrease', 'uninc', 'King', 'County', 'to', '284', '089']",King County,"['_2000_census_corrected', '_2010_census', 'change_2000_2010_1', 'change_2000_2010_2', 'city', 'note', 'location_for_mapping']","[' 2000 Census Corrected', '2010 Census', '    Change 2000-2010', '% Change 2000-2010', 'City', 'Note', 'Location for mapping']",map,[],Census,"['population', 'census']",official,1123.0,57.0,8.0,1329.0,10.3772105304,data.kingcounty.gov,"['population', 'census', 'census']","['population', 'census', 'census', 'Source', 'U', 'S', 'Census', 'Bureau', 'PL', '94', '171', 'Redistricting', 'data', '2000', 'and', '2010', 'Note', 'Census', 'numbers', 'for', 'the', 'cities', 'of', 'Burien', 'and', 'Kent', 'do', 'not', 'include', 'annexations', 'that', 'took', 'place', 'after', 'March', '31', '2010', 'These', 'annexations', 'would', 'increase', 'Burien', 'to', '48', '072', 'Kent', 'to', '118', '565', 'and', 'decrease', 'uninc', 'King', 'County', 'to', '284', '089']","[(1, 0.054863546960548286), (2, 0.07717393024758), (15, 0.36894407698848664), (22, 0.080588872103104101), (29, 0.03083599905577512), (31, 0.074826167710108749), (36, 0.19868309594870925), (39, 0.06280225970363712), (45, 0.028311965811965826)]","[(15, 0.36894407698848664), (36, 0.19868309594870925), (22, 0.0805888721031041), (2, 0.07717393024758), (31, 0.07482616771010875), (39, 0.06280225970363712), (1, 0.054863546960548286), (29, 0.03083599905577512), (45, 0.028311965811965826)]",15
