,Unnamed: 0,Unnamed: 0.1,name,description,attribution,columns_field_name,columns_name,type,categories,domain_category,domain_tags,provenance,download_count,page_views_last_month,page_views_last_week,page_views_total,page_views_total_log,domain,mash,big_mash,topic_comp,topic_comp_list,top_topic_id
5015,5015,5015,Health Data,"['Health', 'Inspection', 'Reports', 'for', 'City', 'of', 'Fort', 'Worth', 'businesses', 'Includes', 'restaurants', 'swimming', 'pools', 'and', 'child', 'care', 'facilities', 'within', 'the', 'City', 'of', 'Fort', 'Worth', 'Dataset', 'updated', 'every', 'week']",City of Fort Worth,"['y', 'x', 'short_violation', 'date_corrected', 'location_1', 'to_wit', 'program_type', 'address', 'inventory_loc', 'suite', 'control_number', 'violation_code', 'corrected_onsite', 'points', 'site_name', 'inventory_number', 'score', 'inspectiondate', 'geocodescore', 'number_of_violations', 'description', 'city', 'zip', 'state', 'inspectionitemid', 'long_violation', 'site_number', 'repeat', 'program_type_description', 'critical']","['Y', 'X', 'Short_Violation', 'Date_Corrected', 'Location_1', 'To_Wit', 'Program_Type', 'Address', 'Inventory_Loc', 'Suite', 'Control_Number', 'Violation_Code', 'Corrected_OnSite', 'Points', 'Site_Name', 'Inventory_Number', 'Score', 'InspectionDate', 'GeoCodeScore', 'Number_Of_Violations', 'Description', 'City', 'Zip', 'State', 'InspectionItemID', 'Long_Violation', 'Site_Number', 'Repeat', 'Program_Type_Description', 'Critical']",dataset,[],Environment & Health,"['swimming pools', 'restaurants', 'health', 'inspections', 'child care facities']",official,29.0,16.0,5.0,1020.0,9.99576715088,data.fortworthtexas.gov,"['swimming', 'pools', 'restaurants', 'health', 'inspections', 'child', 'care', 'facities', 'environment', '&', 'health']","['swimming', 'pools', 'restaurants', 'health', 'inspections', 'child', 'care', 'facities', 'environment', '&', 'health', 'Health', 'Inspection', 'Reports', 'for', 'City', 'of', 'Fort', 'Worth', 'businesses', 'Includes', 'restaurants', 'swimming', 'pools', 'and', 'child', 'care', 'facilities', 'within', 'the', 'City', 'of', 'Fort', 'Worth', 'Dataset', 'updated', 'every', 'week']","[(0, 0.094313602524484924), (1, 0.063100961538461481), (2, 0.094350961538461453), (8, 0.069792749411588945), (21, 0.096955660772597416), (27, 0.087223468525187198), (35, 0.1377826578183371), (41, 0.13190388254000754), (47, 0.15977799150574823), (48, 0.039557679209740237)]","[(47, 0.15977799150574823), (35, 0.1377826578183371), (41, 0.13190388254000754), (21, 0.09695566077259742), (2, 0.09435096153846145), (0, 0.09431360252448492), (27, 0.0872234685251872), (8, 0.06979274941158894), (1, 0.06310096153846148), (48, 0.03955767920974024)]",47
8784,8953,8953,Natural Filters on Private Lands (Acres): Column Chart,"['The', ""Governor's"", 'Office', 'of', 'Performance', 'Improvement', 'tracks', 'the', 'overall', 'health', 'of', 'the', 'bay', 'in', 'addition', 'to', 'specific', 'restoration', 'actions', 'undertaken', 'by', ""Maryland's"", 'state', 'agencies']",MDA,"['stormwater_retrofits_existing_acres_retrofitted', 'stormwater_retrofits_new_acres_retrofitted', 'stormwater_retrofits_acres_retrofitted', 'certified_cover_crops_acres_planted', 'natural_filters_on_private_lands_new_acres', 'fiscal_year', 'natural_filters_on_private_lands_existing_acres', 'agricultural_stream_protection_acres', 'natural_filters_on_private_lands', 'wastewater_treatment_plants_retrofitted_for_enhanced_nutrient_removal_existing_plants', 'wastewater_treatment_plants_retrofitted_for_enhanced_nutrient_removal_new_plants', 'wastewater_treatment_plants_retrofitted_for_enhanced_nutrient_removal']","['Stormwater Retrofits: Existing Pounds of Nitrogen Removed', 'Stormwater Retrofits: New Pounds of Nitrogen Removed', 'Stormwater Retrofits: Pounds of Nitrogen Removed', 'Certified Cover Crops Acres Planted in Chesapeake Bay Watershed (Annually)', 'Natural Filters on Private Lands: New Acres', 'Fiscal Year', 'Natural Filters on Private Lands: Existing Acres', 'Agricultural Stream Protection (Acres)', 'Natural Filters on Private Lands: Total Acres', 'Wastewater Treatment Plants Retrofitted for Enhanced Nutrient Removal: Existing Retrofits', 'Wastewater Treatment Plants Retrofitted for Enhanced Nutrient Removal: New Retrofits', 'Wastewater Treatment Plants Retrofitted for Enhanced Nutrient Removal: Total Retrofits']",chart,['finance'],Energy and Environment,"['pollution', 'baystat', 'bay', ""governor's office of performance improvement"", 'wastewater treatment', 'nitrogen', 'cover crops', 'chesapeake bay']",official,159.0,3.0,1.0,1015.0,9.98868468677,data.maryland.gov,"['pollution', 'baystat', 'bay', ""governor's"", 'office', 'of', 'performance', 'improvement', 'wastewater', 'treatment', 'nitrogen', 'cover', 'crops', 'chesapeake', 'bay', 'finance', 'energy', 'and', 'environment']","['pollution', 'baystat', 'bay', ""governor's"", 'office', 'of', 'performance', 'improvement', 'wastewater', 'treatment', 'nitrogen', 'cover', 'crops', 'chesapeake', 'bay', 'finance', 'energy', 'and', 'environment', 'The', ""Governor's"", 'Office', 'of', 'Performance', 'Improvement', 'tracks', 'the', 'overall', 'health', 'of', 'the', 'bay', 'in', 'addition', 'to', 'specific', 'restoration', 'actions', 'undertaken', 'by', ""Maryland's"", 'state', 'agencies']","[(2, 0.086164673737630218), (3, 0.02997737556561084), (4, 0.15973771510396806), (11, 0.1402385800457924), (13, 0.064118038357762128), (19, 0.063176455372230128), (27, 0.038617875442244078), (44, 0.030080114211238105), (45, 0.11746074866885772), (47, 0.16886397553887617), (48, 0.033615867682385329), (51, 0.045324145884263936)]","[(47, 0.16886397553887617), (4, 0.15973771510396806), (11, 0.1402385800457924), (45, 0.11746074866885772), (2, 0.08616467373763022), (13, 0.06411803835776213), (19, 0.06317645537223013), (51, 0.045324145884263936), (27, 0.03861787544224408), (48, 0.03361586768238533), (44, 0.030080114211238105), (3, 0.02997737556561084)]",47
14618,14787,14787,DFPS CCL Inspection Investigation Assessment Data,"['This', 'data', 'set', 'has', 'information', 'about', 'Inspections', 'Investigations', 'Assessments', 'done', 'at', 'each', 'Day', 'care', 'and/or', 'Residential', 'Care', 'Operation', 'The', 'Operation', 'ID', 'can', 'be', 'used', 'to', 'link', 'the', 'records', 'to', 'the', 'operation', 'details', 'in', 'the', 'DFPS', 'CCL', 'Operations', 'Data', 'set']",DFPS,"['activity_type', 'violation_found', 'operation_id', 'self_report', 'activity_id', 'activity_date']","['ACTIVITY_TYPE', 'VIOLATION_FOUND', 'OPERATION_ID', 'SELF_REPORT', 'ACTIVITY_ID', 'ACTIVITY_DATE']",dataset,"['social services', 'infrastructure', 'housing & development']",Social Services,['dfps child care licensing activity data'],official,172.0,38.0,6.0,949.0,9.89178370322,data.texas.gov,"['dfps', 'child', 'care', 'licensing', 'activity', 'data', 'social', 'services', 'infrastructure', 'housing', '&', 'development', 'social', 'services']","['dfps', 'child', 'care', 'licensing', 'activity', 'data', 'social', 'services', 'infrastructure', 'housing', '&', 'development', 'social', 'services', 'This', 'data', 'set', 'has', 'information', 'about', 'Inspections', 'Investigations', 'Assessments', 'done', 'at', 'each', 'Day', 'care', 'and/or', 'Residential', 'Care', 'Operation', 'The', 'Operation', 'ID', 'can', 'be', 'used', 'to', 'link', 'the', 'records', 'to', 'the', 'operation', 'details', 'in', 'the', 'DFPS', 'CCL', 'Operations', 'Data', 'set']","[(5, 0.053238228962128195), (12, 0.035162828225376953), (17, 0.089046391782389711), (21, 0.073919224989730123), (28, 0.03291479456535007), (39, 0.1005877228380871), (41, 0.029676111948610879), (42, 0.094094714605978333), (43, 0.099292157076538809), (44, 0.075590764425318466), (46, 0.05257313375021274), (47, 0.12416918150757603), (49, 0.11890141198936904)]","[(47, 0.12416918150757603), (49, 0.11890141198936904), (39, 0.1005877228380871), (43, 0.09929215707653881), (42, 0.09409471460597833), (17, 0.08904639178238971), (44, 0.07559076442531847), (21, 0.07391922498973012), (5, 0.053238228962128195), (46, 0.05257313375021274), (12, 0.03516282822537695), (28, 0.03291479456535007), (41, 0.02967611194861088)]",47
8788,8957,8957,MDAg - Financial Investments,"['State', 'cost', 'share', 'agreements', 'including', 'federal', 'partners', 'for', 'structural', 'BMP', 'implementation', 'from', '1984', '2015', '(May)', 'in', 'support', 'of', ""Maryland's"", 'Watershed', 'Implementation', 'Plan', '(WIP)', 'goals', 'for', 'the', 'Chesapeake', 'Bay']",MDA,"['total_project_claim_amount', 'state_macs_payment', 'date_paid', 'federal_co_payment', 'farmer_amount', 'watershed_no', 'watershed_name', 'county']","['Total Project Claim Amount', 'State MACS Payment', 'Date Paid', 'Federal Co-payment', 'Farmer Amount', 'Watershed No.', 'Watershed Name', 'County']",dataset,[],Agriculture,[],official,428.0,1.0,1.0,947.0,9.8887432489,data.maryland.gov,['agriculture'],"['agriculture', 'State', 'cost', 'share', 'agreements', 'including', 'federal', 'partners', 'for', 'structural', 'BMP', 'implementation', 'from', '1984', '2015', '(May)', 'in', 'support', 'of', ""Maryland's"", 'Watershed', 'Implementation', 'Plan', '(WIP)', 'goals', 'for', 'the', 'Chesapeake', 'Bay']","[(1, 0.0463286713286713), (7, 0.050727722347835812), (13, 0.095441852641370825), (17, 0.062822830470620164), (21, 0.0463286713286713), (22, 0.073344149519565513), (23, 0.047679371119640546), (26, 0.0463286713286713), (27, 0.10623211009903245), (32, 0.0463286713286713), (38, 0.084137300404214951), (47, 0.17596599877444657), (50, 0.084243070217678351)]","[(47, 0.17596599877444657), (27, 0.10623211009903245), (13, 0.09544185264137083), (50, 0.08424307021767835), (38, 0.08413730040421495), (22, 0.07334414951956551), (17, 0.06282283047062016), (7, 0.05072772234783581), (23, 0.047679371119640546), (1, 0.0463286713286713), (21, 0.0463286713286713), (26, 0.0463286713286713), (32, 0.0463286713286713)]",47
6902,7071,7071,FY15 CAFR Final,"['FY', '2014', '15', 'Comprehensive', 'Annual', 'Financial', 'Report', '(CAFR)']",Gary Morris,[],[],file,[],Finance,"['(cafr)', 'comprehensive annual financial report', '2014-15', 'fical year']",official,1315.0,35.0,7.0,853.0,9.73809225962,data.kcmo.org,"['(cafr)', 'comprehensive', 'annual', 'financial', 'report', '2014-15', 'fical', 'year', 'finance']","['(cafr)', 'comprehensive', 'annual', 'financial', 'report', '2014-15', 'fical', 'year', 'finance', 'FY', '2014', '15', 'Comprehensive', 'Annual', 'Financial', 'Report', '(CAFR)']","[(5, 0.12620192307692302), (37, 0.12620192307692302), (38, 0.10607044015121433), (40, 0.25656351739164773), (47, 0.2659718116879069), (49, 0.063701923076923045)]","[(47, 0.2659718116879069), (40, 0.25656351739164773), (5, 0.12620192307692302), (37, 0.12620192307692302), (38, 0.10607044015121433), (49, 0.06370192307692304)]",47
10200,10369,10369,Sandy EDA Master Data,"['This', 'is', 'a', 'report', 'for', 'all', 'the', 'relevant', 'columns', 'of', 'EDA', 'The', 'Amount', 'Allocated', 'Obligated', 'and', 'Paid', 'broken', 'down', 'by', 'federal', 'agency', 'program', 'vendor', 'project', 'county', 'and', 'municipality']",EDA,"['project_name', 'federal_agency', 'applicant_name', 'program_description', 'obligated_date', 'disbursed_amount', 'disbursed_date', 'project_description', 'municipality', 'obligated_amount', 'as_of_date', 'funding_source', 'county', 'project_type']","['Project', 'Federal Agency', 'Applicant', 'Program Description', 'Obligated Date', 'Disbursed Amount', 'Disbursed Date', 'Project Description', 'Municipality', 'Obligated Amount', 'As of Date', 'Funding Source', 'County', 'Project Type']",dataset,"['health', 'finance', 'public safety']",Economic Development,"['sandy-master', 'sandy', 'eda']",official,264.0,16.0,4.0,839.0,9.71424551767,data.nj.gov,"['sandy-master', 'sandy', 'eda', 'health', 'finance', 'public', 'safety', 'economic', 'development']","['sandy-master', 'sandy', 'eda', 'health', 'finance', 'public', 'safety', 'economic', 'development', 'This', 'is', 'a', 'report', 'for', 'all', 'the', 'relevant', 'columns', 'of', 'EDA', 'The', 'Amount', 'Allocated', 'Obligated', 'and', 'Paid', 'broken', 'down', 'by', 'federal', 'agency', 'program', 'vendor', 'project', 'county', 'and', 'municipality']","[(2, 0.066348253764845308), (5, 0.087671887013982847), (6, 0.040471772602534983), (12, 0.077662721893491063), (16, 0.048539770142006049), (26, 0.079160561629739098), (33, 0.13223696000340035), (40, 0.12422618285797278), (47, 0.18654968933139432), (48, 0.04158906393347362), (49, 0.085217693040176484)]","[(47, 0.18654968933139432), (33, 0.13223696000340035), (40, 0.12422618285797278), (5, 0.08767188701398285), (49, 0.08521769304017648), (26, 0.0791605616297391), (12, 0.07766272189349106), (2, 0.06634825376484531), (16, 0.04853977014200605), (48, 0.04158906393347362), (6, 0.04047177260253498)]",47
5288,5288,5288,FY 13 Operating Budget By Cost Element (w. SUB),"['STATE', 'OF', 'HAWAII', 'FY', '13', 'OPERATING', 'APPROPRIATIONS', 'BY', 'COST', 'ELEMENT', 'PROGRAM', 'ID', 'AND', 'ORGANIZATION', 'CODE', 'ACT', '164', 'SLH', '2011', 'AS', 'AMENDED', 'BY', 'ACT', '106', 'SLH', '2012']",Department of Budget and Finance,"['total_fy_13', 'fy_13appropriation', 'permanent_fte_bj1', 'temporaryfte_bt1', 'total_personal_services_bj1_bt1_bj1a', 'program_id_org_code', 'equipment_bj3', 'leasing_k2_k3_k4', 'motor_vehicles_bj4', 'other_current_expenses_bj2', 'mof']","['TOTAL FY 13', 'FY 13Appropriation', 'Permanent FTE(BJ1)', 'TemporaryFTE(BT1)', 'Total Personal Services(BJ1, BT1, BJ1A)', 'Program ID/Org Code', 'Equipment(BJ3)', 'Leasing(K2, K3, K4)', 'Motor Vehicles(BJ4)', 'Other Current Expenses(BJ2)', 'MOF']",dataset,['finance'],Government-Wide Support,"['budget', 'fy13']",official,550.0,4.0,0.0,819.0,9.67948009951,data.hawaii.gov,"['budget', 'fy13', 'finance', 'government-wide', 'support']","['budget', 'fy13', 'finance', 'government-wide', 'support', 'STATE', 'OF', 'HAWAII', 'FY', '13', 'OPERATING', 'APPROPRIATIONS', 'BY', 'COST', 'ELEMENT', 'PROGRAM', 'ID', 'AND', 'ORGANIZATION', 'CODE', 'ACT', '164', 'SLH', '2011', 'AS', 'AMENDED', 'BY', 'ACT', '106', 'SLH', '2012']","[(5, 0.12580128205128194), (14, 0.034452211062317592), (15, 0.097933671960241164), (16, 0.044684936714817887), (17, 0.044126024434381947), (22, 0.042467948717948678), (26, 0.043471098086101001), (29, 0.13381701970691304), (39, 0.042467948717948678), (40, 0.066633147274555535), (43, 0.0719476233508448), (46, 0.042527944078267321), (47, 0.17841914384437954)]","[(47, 0.17841914384437954), (29, 0.13381701970691304), (5, 0.12580128205128194), (15, 0.09793367196024116), (43, 0.0719476233508448), (40, 0.06663314727455553), (16, 0.04468493671481789), (17, 0.04412602443438195), (26, 0.043471098086101), (46, 0.04252794407826732), (22, 0.04246794871794868), (39, 0.04246794871794868), (14, 0.03445221106231759)]",47
4665,4665,4665,Counts of Each Type of Child Care Provider/Facility,"['This', 'dataset', 'contains', 'family', 'child', 'care', 'providers', 'large', 'family', 'child', 'care', 'providers', 'and', 'child', 'care', 'centers', 'that', 'are', 'licensed', 'by', 'the', 'State', 'of', 'Delaware', 'Concerns', 'regarding', 'a', 'child', 'care', 'provider', 'should', 'be', 'made', 'at', 'the', 'following', 'link', 'http', '//kids', 'delaware', 'gov/occl/complaint', 'shtml']","Department of Services for Children, Youth and Their Families, Division of Family Services, Office of Child Care Licensing","['count', 'resource_type']","['Count', 'Type of Child Care']",chart,['health'],Human Services,"['child', 'childcare', 'occl', 'day care', 'stars. daycare', 'child care']",official,44.0,7.0,1.0,806.0,9.65642486328,data.delaware.gov,"['child', 'childcare', 'occl', 'day', 'care', 'stars.', 'daycare', 'child', 'care', 'health', 'human', 'services']","['child', 'childcare', 'occl', 'day', 'care', 'stars.', 'daycare', 'child', 'care', 'health', 'human', 'services', 'This', 'dataset', 'contains', 'family', 'child', 'care', 'providers', 'large', 'family', 'child', 'care', 'providers', 'and', 'child', 'care', 'centers', 'that', 'are', 'licensed', 'by', 'the', 'State', 'of', 'Delaware', 'Concerns', 'regarding', 'a', 'child', 'care', 'provider', 'should', 'be', 'made', 'at', 'the', 'following', 'link', 'http', '//kids', 'delaware', 'gov/occl/complaint', 'shtml']","[(4, 0.082135327103658132), (5, 0.027199881124451313), (19, 0.0970863032616643), (23, 0.027826154577427688), (24, 0.062877557956821206), (39, 0.15843960853863381), (47, 0.44327670008907649), (48, 0.08052056866158766)]","[(47, 0.4432767000890765), (39, 0.1584396085386338), (19, 0.0970863032616643), (4, 0.08213532710365813), (48, 0.08052056866158766), (24, 0.0628775579568212), (23, 0.027826154577427688), (5, 0.027199881124451313)]",47
3667,3667,3667,2014 Signed Bills,"['A', 'Comprehensive', 'list', 'of', 'all', 'bills', 'signed', 'by', 'Governor', 'Hickenlooper', 'the', '2014', 'Legislative', 'Session']",Colorado.gov,"['title', 'sponsors', 'action_taken_by_the_governor', 'bill_number']","['Title', 'Sponsors', 'Action Taken by The Governor', 'Bill Number']",dataset,[],Legislative,"['2014', 'bills']",official,329.0,1.0,1.0,793.0,9.63299519714,data.colorado.gov,"['2014', 'bills', 'legislative']","['2014', 'bills', 'legislative', 'A', 'Comprehensive', 'list', 'of', 'all', 'bills', 'signed', 'by', 'Governor', 'Hickenlooper', 'the', '2014', 'Legislative', 'Session']","[(15, 0.092657342657342656), (31, 0.095987065300249377), (35, 0.092657342657342656), (44, 0.18356643356643357), (47, 0.45296398365079954)]","[(47, 0.45296398365079954), (44, 0.18356643356643357), (31, 0.09598706530024938), (15, 0.09265734265734266), (35, 0.09265734265734266)]",47
10204,10373,10373,Sandy DHS Master Data,"['This', 'is', 'a', 'report', 'for', 'all', 'the', 'relevant', 'columns', 'of', 'DHS', 'The', 'Amount', 'Allocated', 'Obligated', 'and', 'Paid', 'broken', 'down', 'by', 'federal', 'agency', 'program', 'vendor', 'project', 'county', 'and', 'municipality']",DHS,"['municipality', 'vendor', 'obligated_amount', 'obligated_date', 'federal_agency', 'program_description', 'disbursed_amount', 'disbursed_date', 'funding_source', 'as_of_date', 'project_name', 'project_type', 'project_description', 'county']","['Municipality', 'Vendor', 'Obligated Amount', 'Obligated Date', 'Federal Agency', 'Program Description', 'Disbursed Amount', 'Disbursed Date', 'Funding Source', 'As of Date', 'Project', 'Project Type', 'Project Description', 'County']",dataset,"['health', 'infrastructure', 'finance']",Human Services,"['sandy-master', 'sandy', 'dhs']",official,250.0,5.0,1.0,739.0,9.53138146052,data.nj.gov,"['sandy-master', 'sandy', 'dhs', 'health', 'infrastructure', 'finance', 'human', 'services']","['sandy-master', 'sandy', 'dhs', 'health', 'infrastructure', 'finance', 'human', 'services', 'This', 'is', 'a', 'report', 'for', 'all', 'the', 'relevant', 'columns', 'of', 'DHS', 'The', 'Amount', 'Allocated', 'Obligated', 'and', 'Paid', 'broken', 'down', 'by', 'federal', 'agency', 'program', 'vendor', 'project', 'county', 'and', 'municipality']","[(2, 0.060535423390684885), (5, 0.089232236336009504), (6, 0.045492298561427641), (16, 0.045270966217511775), (17, 0.04009137916018652), (18, 0.080769230769230718), (33, 0.13729794184279109), (35, 0.037543114549135032), (39, 0.050412999279682492), (40, 0.12956338749169069), (47, 0.20235961181734766), (48, 0.050662179815070409)]","[(47, 0.20235961181734766), (33, 0.1372979418427911), (40, 0.1295633874916907), (5, 0.0892322363360095), (18, 0.08076923076923072), (2, 0.060535423390684885), (48, 0.05066217981507041), (39, 0.05041299927968249), (6, 0.04549229856142764), (16, 0.045270966217511775), (17, 0.04009137916018652), (35, 0.03754311454913503)]",47
721,721,721,Child Care Program State Childcare Subsidy CSPP,"['GSA', 'Child', 'Care', 'Program', 'State', 'Childcare', 'Subsidy', 'CSPP', 'California', 'state', 'preschool', 'program']","Alameda County General Services Agency, Child Care Program","['age_3', 'age_4', 'zipcode', 'total', 'age_2']","['Age 3', 'Age 4', 'Zipcode', 'Total', 'Age 2']",dataset,['social services'],Social Services,"['cspp', 'child care program', 'general services agency', 'alameda county']",official,218.0,0.0,0.0,738.0,9.52943055415,data.acgov.org,"['cspp', 'child', 'care', 'program', 'general', 'services', 'agency', 'alameda', 'county', 'social', 'services', 'social', 'services']","['cspp', 'child', 'care', 'program', 'general', 'services', 'agency', 'alameda', 'county', 'social', 'services', 'social', 'services', 'GSA', 'Child', 'Care', 'Program', 'State', 'Childcare', 'Subsidy', 'CSPP', 'California', 'state', 'preschool', 'program']","[(8, 0.16651391293434839), (17, 0.17775749143486472), (39, 0.11158559457517728), (47, 0.46855715862625175), (51, 0.040822528819889549)]","[(47, 0.46855715862625175), (17, 0.17775749143486472), (8, 0.1665139129343484), (39, 0.11158559457517728), (51, 0.04082252881988955)]",47
9911,10080,10080,Childcare Inspections: Map of Locations,"['Inspection', 'reports', 'from', 'currently', 'licensed', 'childcare', 'facilities', 'within', 'the', 'Municipality', 'of', 'Anchorage', 'Reports', 'are', 'discussed', 'with', 'the', 'administrator', 'or', 'another', 'person', 'in', 'charge', 'while', 'the', 'Licensing', 'Specialist', 'is', 'at', 'the', 'child', 'care', 'facility', 'During', 'an', 'inspection', 'any', 'of', 'the', 'following', 'may', 'be', 'reviewed', 'General', 'Sanitation', 'Program', 'Hazards', 'Infant', 'Toddler', 'Care', 'Handwashing', 'Equipment', 'Supplies', 'Toileting', 'Facilities', 'Playground', 'Climbing', 'Equipment', 'Supervision', 'Medication', 'Topical', 'Products', 'Behavioral', 'Guidance', 'Food', 'Safety', 'Nutrition', 'Caregiver', 'Attributes', 'Facility', 'Records']",Municipality of Anchorage,"['inspection_date', 'business_name', 'violation_description', 'business_latitude', 'business_phone_number', 'business_address', 'business_longitude', 'business_location', 'inspection_type', 'business_state', 'business_id', 'business_city', 'inspection_id', 'violation_id', 'business_postal_code', 'inspection_result']","['inspection_date', 'business_name', 'violation_description', 'business_latitude', 'business_phone_number', 'business_address', 'business_longitude', 'business_location', 'inspection_type', 'business_state', 'business_id', 'business_city', 'inspection_id', 'violation_id', 'business_postal_code', 'inspection_result']",map,"['infrastructure', 'economy']",Public Health,"['inspection', 'health', 'daycare', 'child', 'childcare']",official,36.0,48.0,6.0,732.0,9.51766938813,data.muni.org,"['inspection', 'health', 'daycare', 'child', 'childcare', 'infrastructure', 'economy', 'public', 'health']","['inspection', 'health', 'daycare', 'child', 'childcare', 'infrastructure', 'economy', 'public', 'health', 'Inspection', 'reports', 'from', 'currently', 'licensed', 'childcare', 'facilities', 'within', 'the', 'Municipality', 'of', 'Anchorage', 'Reports', 'are', 'discussed', 'with', 'the', 'administrator', 'or', 'another', 'person', 'in', 'charge', 'while', 'the', 'Licensing', 'Specialist', 'is', 'at', 'the', 'child', 'care', 'facility', 'During', 'an', 'inspection', 'any', 'of', 'the', 'following', 'may', 'be', 'reviewed', 'General', 'Sanitation', 'Program', 'Hazards', 'Infant', 'Toddler', 'Care', 'Handwashing', 'Equipment', 'Supplies', 'Toileting', 'Facilities', 'Playground', 'Climbing', 'Equipment', 'Supervision', 'Medication', 'Topical', 'Products', 'Behavioral', 'Guidance', 'Food', 'Safety', 'Nutrition', 'Caregiver', 'Attributes', 'Facility', 'Records']","[(0, 0.05478941574907379), (1, 0.018007928847968282), (2, 0.025490702683692166), (3, 0.040283413683779551), (4, 0.054654113199644999), (16, 0.045544322434536745), (19, 0.042376941206316389), (21, 0.022324709011334164), (26, 0.052487037065418685), (27, 0.020128881020812069), (31, 0.028688815369701751), (33, 0.038121109307812949), (35, 0.061297144348517754), (41, 0.11015798411062944), (43, 0.034071499242573862), (46, 0.066960134348503342), (47, 0.23707650591403165), (50, 0.020362969530245825), (51, 0.01694064091548084)]","[(47, 0.23707650591403165), (41, 0.11015798411062944), (46, 0.06696013434850334), (35, 0.061297144348517754), (0, 0.05478941574907379), (4, 0.054654113199645), (26, 0.052487037065418685), (16, 0.045544322434536745), (19, 0.04237694120631639), (3, 0.04028341368377955), (33, 0.03812110930781295), (43, 0.03407149924257386), (31, 0.02868881536970175), (2, 0.025490702683692166), (21, 0.022324709011334164), (50, 0.020362969530245825), (27, 0.02012888102081207), (1, 0.018007928847968282), (51, 0.01694064091548084)]",47
10205,10374,10374,Sandy PA Master Data,"['This', 'is', 'a', 'report', 'for', 'all', 'the', 'relevant', 'columns', 'of', 'PA', 'Amount', 'Allocated', 'Obligated', 'Paid', 'broken', 'down', 'by', 'program', 'project', 'county', 'and', 'municipality']",Division of State Police,"['obligated_date', 'federal_disbursed_date', 'federal_disbursed_amount', 'local_share', 'state_share', 'funding_source', 'as_of_date', 'program_description', 'project_name', 'project_description', 'project_type', 'county', 'municipality', 'applicant_name', 'obligated_amount', 'federal_agency', 'federal_share']","['Obligated Date', 'Federal Disbursed Date', 'Federal Disbursed Amount', 'Local Share', 'State Share', 'Funding Source', 'As Of Date', 'Program Description', 'Project', 'Project Description', 'Project Type', 'County', 'Municipality', 'Applicant', 'Obligated Amount', 'Federal Agency', 'Federal Share']",dataset,"['health', 'environment']",Government & Finance,"['sandy-master', 'sandy', 'pa']",official,219.0,16.0,1.0,726.0,9.50581155392,data.nj.gov,"['sandy-master', 'sandy', 'pa', 'health', 'environment', 'government', '&', 'finance']","['sandy-master', 'sandy', 'pa', 'health', 'environment', 'government', '&', 'finance', 'This', 'is', 'a', 'report', 'for', 'all', 'the', 'relevant', 'columns', 'of', 'PA', 'Amount', 'Allocated', 'Obligated', 'Paid', 'broken', 'down', 'by', 'program', 'project', 'county', 'and', 'municipality']","[(2, 0.083427438583810493), (5, 0.10888025372388151), (6, 0.18338301110816799), (11, 0.026149446581263006), (33, 0.16036441649014127), (40, 0.17750240719498095), (47, 0.21908423510896211)]","[(47, 0.2190842351089621), (6, 0.183383011108168), (40, 0.17750240719498095), (33, 0.16036441649014127), (5, 0.1088802537238815), (2, 0.08342743858381049), (11, 0.026149446581263006)]",47
10207,10376,10376,Licensed Child Care Centers Explorer,"['This', 'is', 'a', 'searchable', 'listing', 'of', 'all', 'Licensed', 'Child', 'Care', 'Centers', 'and', 'inspection', 'reports']",New Jersey Department of Children and Families,[],[],href,['health'],Public Safety,"['child care centers', 'dcf', 'child care', 'ool']",official,303.0,106.0,15.0,682.0,9.41574176829,data.nj.gov,"['child', 'care', 'centers', 'dcf', 'child', 'care', 'ool', 'health', 'public', 'safety']","['child', 'care', 'centers', 'dcf', 'child', 'care', 'ool', 'health', 'public', 'safety', 'This', 'is', 'a', 'searchable', 'listing', 'of', 'all', 'Licensed', 'Child', 'Care', 'Centers', 'and', 'inspection', 'reports']","[(2, 0.053643724696356254), (9, 0.11964338942313579), (21, 0.16481363501507026), (37, 0.10174950533881885), (40, 0.053643724696356254), (41, 0.060975854511777325), (47, 0.39998360761403151)]","[(47, 0.3999836076140315), (21, 0.16481363501507026), (9, 0.11964338942313579), (37, 0.10174950533881885), (41, 0.060975854511777325), (2, 0.053643724696356254), (40, 0.053643724696356254)]",47
