,Unnamed: 0,Unnamed: 0.1,name,description,attribution,columns_field_name,columns_name,type,categories,domain_category,domain_tags,provenance,download_count,page_views_last_month,page_views_last_week,page_views_total,page_views_total_log,domain,mash,big_mash,topic_comp,topic_comp_list,top_topic_id
5679,5848,5848,Rockford Crimes 2011 To Present,[],,"['patrol_area', 'occurred_on_time', 'crime_against', 'geom_zip', 'ycoord', 'nibrs_group_type', 'occurred_on_date', ':@computed_region_672e_met2', 'case_number', 'geom', 'xcoord', 'offense_description', 'geom_address', 'geom_state', 'ward', 'geom_city']","['Patrol Area', 'Occurred On Time', 'Crime Against', 'geom (zip)', 'YCoord', 'NIBRS Group Type', 'Occurred On Date', 'Counties', 'Case Number', 'geom', 'XCoord', 'Offense Description', 'geom (address)', 'geom (state)', 'Ward', 'geom (city)']",datalens,['public safety'],,[],official,6.0,236.0,158.0,4588.0,12.1639640914,data.illinois.gov,"['public', 'safety']","['public', 'safety']","[(26, 0.67307692307692346)]","[(26, 0.6730769230769235)]",26
1423,1423,1423,2014 Crime Map,"['Map', 'of', 'crimes', 'reported', 'in', 'Baton', 'Rouge', 'for', 'the', 'year', '2014', 'and', 'handled', 'by', 'the', 'Baton', 'Rouge', 'Police', 'Department', 'Clicking', 'on', 'the', 'larger', 'dots', 'or', 'zooming', 'in', 'to', 'the', 'map', 'will', 'show', 'individual', 'incidents', 'Please', 'see', 'the', 'disclaimer', 'in', 'the', 'attachments', 'section', 'of', 'the', 'About', 'page']",Baton Rouge Police Department,"['offense_time', 'a_c', 'offense_desc', 'st_number', 'st_name', 'zone', 'st_type', 'file_number', 'offense_date', 'crime', 'offense', 'address', 'st_dir', 'district', 'subzone', 'complete_district', 'geolocation']","['OFFENSE TIME', 'COMMITTED', 'OFFENSE DESC', 'ST NUMBER', 'ST NAME', 'ZONE', 'ST TYPE', 'FILE NUMBER', 'OFFENSE DATE', 'CRIME', 'OFFENSE', 'ADDRESS', 'ST DIR', 'DISTRICT', 'SUBZONE', 'COMPLETE DISTRICT', 'GEOLOCATION']",map,['public safety'],Public Safety,"['crime', 'brpd', 'police']",official,150.0,8.0,2.0,4582.0,12.1620765704,data.brla.gov,"['crime', 'brpd', 'police', 'public', 'safety', 'public', 'safety']","['crime', 'brpd', 'police', 'public', 'safety', 'public', 'safety', 'Map', 'of', 'crimes', 'reported', 'in', 'Baton', 'Rouge', 'for', 'the', 'year', '2014', 'and', 'handled', 'by', 'the', 'Baton', 'Rouge', 'Police', 'Department', 'Clicking', 'on', 'the', 'larger', 'dots', 'or', 'zooming', 'in', 'to', 'the', 'map', 'will', 'show', 'individual', 'incidents', 'Please', 'see', 'the', 'disclaimer', 'in', 'the', 'attachments', 'section', 'of', 'the', 'About', 'page']","[(12, 0.29803250283070376), (18, 0.062058959562486173), (21, 0.048838436616923331), (22, 0.1547562308800296), (26, 0.37724176445943225), (48, 0.032265578843897601)]","[(26, 0.37724176445943225), (12, 0.29803250283070376), (22, 0.1547562308800296), (18, 0.06205895956248617), (21, 0.04883843661692333), (48, 0.0322655788438976)]",26
11439,11608,11608,All license plate reader data (ALPR) 3/19/2014-3/31/2014,"['All', 'license', 'plate', 'reader', '(ALPR)']",Oakland Police Department,"['red_timestamp', 'location_1', 'red_vrm']","['red_Timestamp', 'Location 1', 'red_VRM']",dataset,[],Public Safety,"['police department', 'license plate']",official,329.0,24.0,5.0,4463.0,12.1241213118,data.oaklandnet.com,"['police', 'department', 'license', 'plate', 'public', 'safety']","['police', 'department', 'license', 'plate', 'public', 'safety', 'All', 'license', 'plate', 'reader', '(ALPR)']","[(3, 0.18809211720703142), (26, 0.44289556328130142), (31, 0.092657342657342531), (48, 0.19243889293823946)]","[(26, 0.4428955632813014), (48, 0.19243889293823946), (3, 0.18809211720703142), (31, 0.09265734265734253)]",26
21568,21737,21737,Response to Resistance - 2015,[],,"['citsex', 'dist_name', 'arc_street', 'hire_dt', 'geolocation', 'filenum', 'beat', 'citnum', 'latitude', 'offrace', 'ra', 'cycles_num', 'division', 'off_injured', 'current_badge_no', 'occurred_dt', 'occurred_tm', 'id', 'off_hospital', 'citrace', 'longitude', 'cit_infl_assmt', 'cit_arrested', 'offsex', 'citcondtype', 'service_type', 'cit_injured', 'uof_reason', 'forceeffective', 'forcetype', 'citchargetype', 'uofnum', 'offcondtype', 'sector']","['CitSex', 'DIST_NAME', 'ARC_Street', 'HIRE_DT', 'GeoLocation', 'FILENUM', 'BEAT', 'CitNum', 'Latitude', 'OffRace', 'RA', 'Cycles_Num', 'DIVISION', 'OFF_INJURED', 'CURRENT_BADGE_NO', 'OCCURRED_DT', 'OCCURRED_TM', 'ID', 'OFF_HOSPITAL', 'CitRace', 'Longitude', 'CIT_INFL_ASSMT', 'CIT_ARRESTED', 'OffSex', 'CitCondType', 'SERVICE_TYPE', 'CIT_INJURED', 'UOF_REASON', 'ForceEffective', 'ForceType', 'CitChargeType', 'UOFNum', 'OffCondType', 'SECTOR']",map,[],Public Safety,['police'],official,74.0,21.0,4.0,4461.0,12.1234747982,www.dallasopendata.com,"['police', 'public', 'safety']","['police', 'public', 'safety']","[(26, 0.75480769230769262)]","[(26, 0.7548076923076926)]",26
11211,11380,11380,Motor Vehicle Crashes - Vehicle Information: Three Year Window,"['Attributes', 'about', 'each', 'vehicle', 'involved', 'in', 'a', 'crash', 'as', 'reported', 'to', 'NYS', 'DMV']",NYS Department of Motor Vehicles,"['action_prior_to_accident', 'registration_class', 'case_vehicle_id', 'type_axles_of_truck_or_bus', 'contributing_factor_1_description', 'contributing_factor_2', 'state_of_registration', 'contributing_factor_2_description', 'vehicle_make', 'vehicle_body_type', 'engine_cylinders', 'event_type', 'vehicle_year', 'fuel_type', 'number_of_occupants', 'year', 'partial_vin', 'contributing_factor_1', 'direction_of_travel']","['Action Prior to Accident', 'Registration Class', 'Case Vehicle ID', 'Type / Axles of Truck or Bus', 'Contributing Factor 1 Description', 'Contributing Factor 2', 'State of Registration', 'Contributing Factor 2 Description', 'Vehicle Make', 'Vehicle Body Type', 'Engine Cylinders', 'Event Type', 'Vehicle Year', 'Fuel Type', 'Number of Occupants', 'Year', 'Partial VIN', 'Contributing Factor 1', 'Direction of Travel']",dataset,"['demographics', 'public safety']",Transportation,"['accident', 'crash', 'driver', 'fatalities', 'owner', 'vehicle']",official,2015.0,99.0,9.0,4313.0,12.0748104612,data.ny.gov,"['accident', 'crash', 'driver', 'fatalities', 'owner', 'vehicle', 'demographics', 'public', 'safety', 'transportation']","['accident', 'crash', 'driver', 'fatalities', 'owner', 'vehicle', 'demographics', 'public', 'safety', 'transportation', 'Attributes', 'about', 'each', 'vehicle', 'involved', 'in', 'a', 'crash', 'as', 'reported', 'to', 'NYS', 'DMV']","[(2, 0.10827629010948868), (3, 0.15792166636384161), (18, 0.050572827697331964), (21, 0.2020009221230713), (22, 0.056623931623931555), (26, 0.26009196286566322), (35, 0.057773893512229432), (43, 0.059729958695894092)]","[(26, 0.2600919628656632), (21, 0.2020009221230713), (3, 0.1579216663638416), (2, 0.10827629010948868), (43, 0.05972995869589409), (35, 0.05777389351222943), (22, 0.056623931623931555), (18, 0.050572827697331964)]",26
8702,8871,8871,Violent Crime Totals by Year: Line Chart,"['The', 'data', 'are', 'provided', 'are', 'the', 'Maryland', 'Statistical', 'Analysis', 'Center', '(MSAC)', 'within', 'the', ""Governor's"", 'Office', 'of', 'Crime', 'Control', 'and', 'Prevention', '(GOCCP)', 'MSAC', 'in', 'turn', 'receives', 'these', 'data', 'from', 'the', ""FBI's"", 'annual', 'Uniform', 'Crime', 'Reports']",MSAC,"['grand_total', 'percent_change', 'larceny_theft', 'b_e', 'robbery', 'agg_assault', 'property_crime_percent', 'property_crime_percent_change', 'property_crime_totals', 'violent_crime_percent_change', 'violent_crime_percent', 'violent_crime_total', 'rape', 'year', 'murder', 'm_v_theft']","['GRAND TOTAL', 'PERCENT CHANGE', 'LARCENY-THEFT', 'B & E', 'ROBBERY', 'AGG. ASSAULT', 'PROPERTY CRIME PERCENT', 'PROPERTY CRIME PERCENT CHANGE', 'PROPERTY CRIME TOTALS', 'VIOLENT CRIME PERCENT CHANGE', 'VIOLENT CRIME PERCENT (OF TOTAL CRIME)', 'VIOLENT CRIME TOTAL', 'RAPE', 'YEAR', 'HOMICIDE', 'M/V THEFT']",chart,[],Public Safety,"['aggravated assault', 'robbery', 'rape', 'homicide', 'public safety', 'violent crime', ""governor's office of performance improvement""]",official,563.0,3.0,1.0,4192.0,12.0337671148,data.maryland.gov,"['aggravated', 'assault', 'robbery', 'rape', 'homicide', 'public', 'safety', 'violent', 'crime', ""governor's"", 'office', 'of', 'performance', 'improvement', 'public', 'safety']","['aggravated', 'assault', 'robbery', 'rape', 'homicide', 'public', 'safety', 'violent', 'crime', ""governor's"", 'office', 'of', 'performance', 'improvement', 'public', 'safety', 'The', 'data', 'are', 'provided', 'are', 'the', 'Maryland', 'Statistical', 'Analysis', 'Center', '(MSAC)', 'within', 'the', ""Governor's"", 'Office', 'of', 'Crime', 'Control', 'and', 'Prevention', '(GOCCP)', 'MSAC', 'in', 'turn', 'receives', 'these', 'data', 'from', 'the', ""FBI's"", 'annual', 'Uniform', 'Crime', 'Reports']","[(2, 0.076028277404571812), (4, 0.11162758784032552), (19, 0.12111302779875043), (23, 0.028995985875932349), (26, 0.51956697784580208), (30, 0.030223638031864807), (41, 0.061206137600387449), (45, 0.028369344733344255)]","[(26, 0.5195669778458021), (19, 0.12111302779875043), (4, 0.11162758784032552), (2, 0.07602827740457181), (41, 0.06120613760038745), (30, 0.030223638031864807), (23, 0.02899598587593235), (45, 0.028369344733344255)]",26
5681,5850,5850,IDPH STD Illinois By County Rank,"['Illinois', '2000', '2016', 'STD', 'counts', 'and', 'rates', '(per', '100', '000', 'population)', 'ranked', 'by', 'county', 'See', 'attachment', 'for', 'metadata', 'and', 'censoring', 'details', 'under', 'the', '""About""', 'link', 'Null', 'values', 'in', 'dataset', 'reflect', 'censored', 'data', 'Data', 'Source', 'Illinois', 'Department', 'of', 'Public', 'Health', 'STD', 'Program']",Illinois Department of Public Health STD Program,"['chlamydia_rankbycount', 'early_syphilis_rankbyrate', 'early_syphilis_rankbycount', 'early_syphilis_rate', 'county', 'early_syphilis_count', 'gonorrhea_rankbyrate', 'gonorrhea_rate', 'gonorrhea_count', 'chlamydia_rankbyrate', 'gonorrhea_rankbycount', 'chlamydia_rate', 'year', 'sort', 'chlamydia_count', 'countyfips']","['Chlamydia_RankByCount', 'Early_Syphilis_RankByRate', 'Early_Syphilis_RankByCount', 'Early_Syphilis_Rate', 'COUNTY', 'Early_Syphilis_Count', 'Gonorrhea_RankByRate', 'Gonorrhea_Rate', 'Gonorrhea_Count', 'Chlamydia_RankByRate', 'Gonorrhea_RankByCount', 'Chlamydia_Rate', 'Year', 'Sort', 'Chlamydia_Count', 'CountyFIPS']",dataset,[],Public Health,"['rank', 'rate', 'count', 'county', 'syphilis', 'early syphilis', 'gonorrhea', 'chlamydia', 'std']",official,1461.0,197.0,45.0,4147.0,12.0182001788,data.illinois.gov,"['rank', 'rate', 'count', 'county', 'syphilis', 'early', 'syphilis', 'gonorrhea', 'chlamydia', 'std', 'public', 'health']","['rank', 'rate', 'count', 'county', 'syphilis', 'early', 'syphilis', 'gonorrhea', 'chlamydia', 'std', 'public', 'health', 'Illinois', '2000', '2016', 'STD', 'counts', 'and', 'rates', '(per', '100', '000', 'population)', 'ranked', 'by', 'county', 'See', 'attachment', 'for', 'metadata', 'and', 'censoring', 'details', 'under', 'the', '""About""', 'link', 'Null', 'values', 'in', 'dataset', 'reflect', 'censored', 'data', 'Data', 'Source', 'Illinois', 'Department', 'of', 'Public', 'Health', 'STD', 'Program']","[(2, 0.13802135516851585), (6, 0.045266242712586217), (7, 0.10356678048347713), (11, 0.025480769230769272), (12, 0.093536162261704761), (16, 0.11465536981399592), (20, 0.15650318673583902), (24, 0.025480769230769265), (26, 0.18525510729661981), (34, 0.030872052036314917), (51, 0.061650666567870757)]","[(26, 0.18525510729661981), (20, 0.15650318673583902), (2, 0.13802135516851585), (16, 0.11465536981399592), (7, 0.10356678048347713), (12, 0.09353616226170476), (51, 0.06165066656787076), (6, 0.04526624271258622), (34, 0.030872052036314917), (11, 0.025480769230769272), (24, 0.025480769230769265)]",26
8703,8872,8872,Robbery & Aggravated Assault: Line Chart,"['The', 'data', 'are', 'provided', 'are', 'the', 'Maryland', 'Statistical', 'Analysis', 'Center', '(MSAC)', 'within', 'the', ""Governor's"", 'Office', 'of', 'Crime', 'Control', 'and', 'Prevention', '(GOCCP)', 'MSAC', 'in', 'turn', 'receives', 'these', 'data', 'from', 'the', ""FBI's"", 'annual', 'Uniform', 'Crime', 'Reports']",MSAC,"['larceny_theft', 'agg_assault', 'property_crime_percent_change', 'b_e', 'rape', 'robbery', 'violent_crime_percent', 'property_crime_percent', 'property_crime_totals', 'violent_crime_total', 'grand_total', 'percent_change', 'm_v_theft', 'year', 'murder', 'violent_crime_percent_change']","['LARCENY-THEFT', 'AGG. ASSAULT', 'PROPERTY CRIME PERCENT CHANGE', 'B & E', 'RAPE', 'ROBBERY', 'VIOLENT CRIME PERCENT (OF TOTAL CRIME)', 'PROPERTY CRIME PERCENT', 'PROPERTY CRIME TOTALS', 'VIOLENT CRIME TOTAL', 'GRAND TOTAL', 'PERCENT CHANGE', 'M/V THEFT', 'YEAR', 'HOMICIDE', 'VIOLENT CRIME PERCENT CHANGE']",chart,[],Public Safety,"['aggravated assault', 'robbery', 'rape', 'homicide', 'public safety', 'violent crime', ""governor's office of performance improvement""]",official,557.0,1.0,0.0,4146.0,12.0178523319,data.maryland.gov,"['aggravated', 'assault', 'robbery', 'rape', 'homicide', 'public', 'safety', 'violent', 'crime', ""governor's"", 'office', 'of', 'performance', 'improvement', 'public', 'safety']","['aggravated', 'assault', 'robbery', 'rape', 'homicide', 'public', 'safety', 'violent', 'crime', ""governor's"", 'office', 'of', 'performance', 'improvement', 'public', 'safety', 'The', 'data', 'are', 'provided', 'are', 'the', 'Maryland', 'Statistical', 'Analysis', 'Center', '(MSAC)', 'within', 'the', ""Governor's"", 'Office', 'of', 'Crime', 'Control', 'and', 'Prevention', '(GOCCP)', 'MSAC', 'in', 'turn', 'receives', 'these', 'data', 'from', 'the', ""FBI's"", 'annual', 'Uniform', 'Crime', 'Reports']","[(2, 0.076041569012993249), (4, 0.11166023951952482), (19, 0.12108324309161013), (23, 0.028992414245777871), (26, 0.51957227882458368), (30, 0.030212983200722986), (41, 0.061191158703870686), (45, 0.028377090531895351)]","[(26, 0.5195722788245837), (19, 0.12108324309161013), (4, 0.11166023951952482), (2, 0.07604156901299325), (41, 0.061191158703870686), (30, 0.030212983200722986), (23, 0.02899241424577787), (45, 0.02837709053189535)]",26
3108,3108,3108,NYPD Complaint Data Current YTD,"['This', 'dataset', 'includes', 'all', 'valid', 'felony', 'misdemeanor', 'and', 'violation', 'crimes', 'reported', 'to', 'the', 'New', 'York', 'City', 'Police', 'Department', '(NYPD)', 'for', 'all', 'complete', 'quarters', 'so', 'far', 'this', 'year', '(2017)', 'For', 'additional', 'details', 'please', 'see', 'the', 'attached', 'data', 'dictionary', 'in', 'the', '‘About’', 'section']",Police Department (NYPD),"['boro_nm', 'longitude', 'latitude', 'y_coord_cd', 'x_coord_cd', 'hadevelopt', 'parks_nm', 'prem_typ_desc', 'loc_of_occur_desc', 'addr_pct_cd', 'juris_desc', 'law_cat_cd', 'crm_atpt_cptd_cd', 'pd_desc', 'pd_cd', 'ofns_desc', 'ky_cd', 'rpt_dt', 'cmplnt_to_tm', 'cmplnt_to_dt', 'cmplnt_fr_tm', 'cmplnt_fr_dt', 'cmplnt_num', 'lat_lon']","['BORO_NM', 'Longitude', 'Latitude', 'Y_COORD_CD', 'X_COORD_CD', 'HADEVELOPT', 'PARKS_NM', 'PREM_TYP_DESC', 'LOC_OF_OCCUR_DESC', 'ADDR_PCT_CD', 'JURIS_DESC', 'LAW_CAT_CD', 'CRM_ATPT_CPTD_CD', 'PD_DESC', 'PD_CD', 'OFNS_DESC', 'KY_CD', 'RPT_DT', 'CMPLNT_TO_TM', 'CMPLNT_TO_DT', 'CMPLNT_FR_TM', 'CMPLNT_FR_DT', 'CMPLNT_NUM', 'Lat_Lon']",dataset,[],Public Safety,"['incident', 'crime', 'nycopendata', 'nypd']",official,1797.0,656.0,167.0,4083.0,11.9957671509,data.cityofnewyork.us,"['incident', 'crime', 'nycopendata', 'nypd', 'public', 'safety']","['incident', 'crime', 'nycopendata', 'nypd', 'public', 'safety', 'This', 'dataset', 'includes', 'all', 'valid', 'felony', 'misdemeanor', 'and', 'violation', 'crimes', 'reported', 'to', 'the', 'New', 'York', 'City', 'Police', 'Department', '(NYPD)', 'for', 'all', 'complete', 'quarters', 'so', 'far', 'this', 'year', '(2017)', 'For', 'additional', 'details', 'please', 'see', 'the', 'attached', 'data', 'dictionary', 'in', 'the', '‘About’', 'section']","[(0, 0.044386363081770665), (5, 0.065073237012023), (8, 0.068456795527758726), (12, 0.16651678443080142), (19, 0.075406272692672027), (22, 0.083885156167552447), (26, 0.26539326013358627), (29, 0.12008062293182836), (41, 0.033875134229234279), (43, 0.052450849317248548)]","[(26, 0.2653932601335863), (12, 0.16651678443080142), (29, 0.12008062293182836), (22, 0.08388515616755245), (19, 0.07540627269267203), (8, 0.06845679552775873), (5, 0.065073237012023), (43, 0.05245084931724855), (0, 0.044386363081770665), (41, 0.03387513422923428)]",26
1426,1426,1426,2016 Crime Map,"['Map', 'of', 'crimes', 'reported', 'in', 'Baton', 'Rouge', 'for', 'the', 'year', '2016', 'and', 'handled', 'by', 'the', 'Baton', 'Rouge', 'Police', 'Department', 'Clicking', 'on', 'the', 'larger', 'dots', 'or', 'zooming', 'in', 'to', 'the', 'map', 'will', 'show', 'individual', 'incidents', 'This', 'map', 'does', 'not', 'include', 'incidents', 'where', 'the', 'CRIME', 'category', 'is', 'OTHER', 'Location', 'data', 'is', 'not', 'included', 'for', 'SEXUAL', 'ASSAULTS', 'and', 'JUVENILE', 'incidents', 'therefor', 'those', 'incidents', 'are', 'not', 'displayed', 'Please', 'see', 'the', 'disclaimer', 'in', 'the', 'attachments', 'section', 'of', 'the', 'About', 'page']",Baton Rouge Police Department,"['subzone', 'zone', 'a_c', 'file_number', 'offense_desc', 'st_dir', 'st_type', 'address', 'crime', 'offense_time', 'offense_date', 'offense', 'st_number', 'district', 'geolocation', 'complete_district', 'st_name']","['SUBZONE', 'ZONE', 'COMMITTED', 'FILE NUMBER', 'OFFENSE DESC', 'ST DIR', 'ST TYPE', 'ADDRESS', 'CRIME', 'OFFENSE TIME', 'OFFENSE DATE', 'OFFENSE', 'ST NUMBER', 'DISTRICT', 'GEOLOCATION', 'COMPLETE DISTRICT', 'ST NAME']",map,['public safety'],Public Safety,"['police', 'crime', 'brpd']",official,251.0,163.0,43.0,4082.0,11.9954138522,data.brla.gov,"['police', 'crime', 'brpd', 'public', 'safety', 'public', 'safety']","['police', 'crime', 'brpd', 'public', 'safety', 'public', 'safety', 'Map', 'of', 'crimes', 'reported', 'in', 'Baton', 'Rouge', 'for', 'the', 'year', '2016', 'and', 'handled', 'by', 'the', 'Baton', 'Rouge', 'Police', 'Department', 'Clicking', 'on', 'the', 'larger', 'dots', 'or', 'zooming', 'in', 'to', 'the', 'map', 'will', 'show', 'individual', 'incidents', 'This', 'map', 'does', 'not', 'include', 'incidents', 'where', 'the', 'CRIME', 'category', 'is', 'OTHER', 'Location', 'data', 'is', 'not', 'included', 'for', 'SEXUAL', 'ASSAULTS', 'and', 'JUVENILE', 'incidents', 'therefor', 'those', 'incidents', 'are', 'not', 'displayed', 'Please', 'see', 'the', 'disclaimer', 'in', 'the', 'attachments', 'section', 'of', 'the', 'About', 'page']","[(4, 0.027370732470693347), (12, 0.3030362709772832), (18, 0.043352962757344841), (21, 0.040478387029733304), (22, 0.12346522208532316), (26, 0.39916340739343242), (39, 0.022720715090492696), (48, 0.022409028873275838)]","[(26, 0.3991634073934324), (12, 0.3030362709772832), (22, 0.12346522208532316), (18, 0.04335296275734484), (21, 0.040478387029733304), (4, 0.027370732470693347), (39, 0.022720715090492696), (48, 0.022409028873275838)]",26
