,Unnamed: 0,Unnamed: 0.1,name,description,attribution,columns_field_name,columns_name,type,categories,domain_category,domain_tags,provenance,download_count,page_views_last_month,page_views_last_week,page_views_total,page_views_total_log,domain,mash,big_mash,topic_comp,topic_comp_list,top_topic_id
3184,3184,3184,"Property Valuation and Assessment data Tax Classes 2,3,4","['Property', 'valuation', 'and', 'assessment', 'data', '(Expanded', 'Tax', 'Classes', '2', '3', '4', 'Assessed', 'Value)']",Department of Finance (DOF),[],[],file,['infrastructure'],Housing & Development,"['value', 'tax class', 'tax', 'roll', 'property', 'assess', 'assessment', 'expand', 'expanded', 'finance', 'valuation']",official,1284.0,78.0,11.0,2499.0,11.2877123795,data.cityofnewyork.us,"['value', 'tax', 'class', 'tax', 'roll', 'property', 'assess', 'assessment', 'expand', 'expanded', 'finance', 'valuation', 'infrastructure', 'housing', '&', 'development']","['value', 'tax', 'class', 'tax', 'roll', 'property', 'assess', 'assessment', 'expand', 'expanded', 'finance', 'valuation', 'infrastructure', 'housing', '&', 'development', 'Property', 'valuation', 'and', 'assessment', 'data', '(Expanded', 'Tax', 'Classes', '2', '3', '4', 'Assessed', 'Value)']","[(0, 0.084134615384615266), (5, 0.042467948717948657), (6, 0.43700037059121455), (10, 0.042467948717948657), (19, 0.042467948717948671), (25, 0.12598188717263162), (40, 0.042467948717948657), (49, 0.14775492172333235)]","[(6, 0.43700037059121455), (49, 0.14775492172333235), (25, 0.12598188717263162), (0, 0.08413461538461527), (19, 0.04246794871794867), (5, 0.04246794871794866), (10, 0.04246794871794866), (40, 0.04246794871794866)]",6
8716,8885,8885,Choose Maryland:  Compare Counties - Taxes,"['Taxation', 'income', 'tax', 'property', 'tax', 'exemptions', 'enterprise', 'zones']",Maryland Department of Commerce,"['acreage_state_enterprise_zones', 'commercial_inventory_exemption', 'county', 'local_personal_income_tax', 'combined_state_and_county_real_property_tax_rate', 'manufacturing_rd_inventory_exemption', 'manufacturing_rd_equipment_exemption', 'county_business_personal_property_tax']","['Acreage in State Enterprise Zones', 'Commercial Inventory Exemption (%)', 'County', 'Local Personal Income Tax Rate (%)', 'Combined State and County Real Property Tax Rate ($ per hundred)', 'Manufacturing/R&D Inventory Exemption (%)', 'Manufacturing/R&D Machinery and Equipment Exemption (%)', 'County Business Personal Property Tax Rate ($ per hundred)']",dataset,['demographics'],Business and Economy,"['maryland', 'compare', 'taxes', 'income', 'property', 'one maryland', 'county', 'exemption', 'enterprise zone']",official,714.0,54.0,10.0,2305.0,11.1711767977,data.maryland.gov,"['maryland', 'compare', 'taxes', 'income', 'property', 'one', 'maryland', 'county', 'exemption', 'enterprise', 'zone', 'demographics', 'business', 'and', 'economy']","['maryland', 'compare', 'taxes', 'income', 'property', 'one', 'maryland', 'county', 'exemption', 'enterprise', 'zone', 'demographics', 'business', 'and', 'economy', 'Taxation', 'income', 'tax', 'property', 'tax', 'exemptions', 'enterprise', 'zones']","[(1, 0.095442182331629016), (2, 0.051264087195498645), (6, 0.19572529153324209), (19, 0.12780783317483818), (25, 0.1514799375709984), (29, 0.14408286747125038), (48, 0.044552630056290114), (49, 0.050089058400207775), (50, 0.10360293500851911)]","[(6, 0.19572529153324209), (25, 0.1514799375709984), (29, 0.14408286747125038), (19, 0.12780783317483818), (50, 0.10360293500851911), (1, 0.09544218233162902), (2, 0.051264087195498645), (49, 0.050089058400207775), (48, 0.044552630056290114)]",6
678,678,678,Assessor's Office Secured Tax Roll 2014/2015,"[""Assessor's"", 'Office', 'Secured', 'Roll', 'for', '2014/2015', 'Secured', 'Roll', 'file', 'with', 'ownership', 'names', 'redacted', 'Assessed', 'property', 'values', 'for', 'the', 'Alameda', 'County', 'residential', 'and', 'commercial', 'properties', 'as', 'of', 'March', '8', '2015']",Alameda County Assessor's Office,"['tra_primary', 'clca_imps', 'land', 'econ_unit', 'tra_secondary', 'ckdigit', 'wseq', 'fixtures', 'bpp', 'otex', 'situs_unit', 'source', 'sort_parcel', 'total_net_value', 'situs_zip', 'latest_document_input_date', 'mailing_address_street', 'mailing_address_zip_4', 'situs_zip_4', 'situs_street_name', 'mailing_address_unit', 'hoex', 'mailing_address_city_state', 'clca_land', 'imps', 'mailing_address_zip', 'mailing_address_effective_date', 'delete_date', 'hpp', 'situs_city', 'latest_document_prefix', 'print_parcel', 'latest_document_date', 'latest_document_series', 'situs_street_number', 'use_code']","['TRA Primary', 'CLCA Imps', 'Land', 'Econ Unit', 'TRA Secondary', 'CKDIGIT', 'WSEQ', 'Fixtures', 'BPP', 'OTEX', 'Situs Unit', 'Source', 'Sort Parcel', 'Total Net Value', 'Situs Zip', 'Latest Document Input Date', 'Mailing Address Street', 'Mailing Address Zip + 4', 'Situs Zip + 4', 'Situs Street Name', 'Mailing Address Unit', 'HOEX', 'Mailing Address City State', 'CLCA Land', 'Imps', 'Mailing Address Zip', 'Mailing Address Effective Date', 'Delete Date', 'HPP', 'Situs City', 'Latest Document Prefix', 'Print Parcel', 'Latest Document Date', 'Latest Document Series', 'Situs Street Number', 'Use Code']",dataset,"['housing & development', 'infrastructure', 'transportation']",Housing and Development,"['2015', '2014', 'secured roll', 'assessor', 'alameda county']",official,230.0,24.0,18.0,2238.0,11.1286388129,data.acgov.org,"['2015', '2014', 'secured', 'roll', 'assessor', 'alameda', 'county', 'housing', '&', 'development', 'infrastructure', 'transportation', 'housing', 'and', 'development']","['2015', '2014', 'secured', 'roll', 'assessor', 'alameda', 'county', 'housing', '&', 'development', 'infrastructure', 'transportation', 'housing', 'and', 'development', ""Assessor's"", 'Office', 'Secured', 'Roll', 'for', '2014/2015', 'Secured', 'Roll', 'file', 'with', 'ownership', 'names', 'redacted', 'Assessed', 'property', 'values', 'for', 'the', 'Alameda', 'County', 'residential', 'and', 'commercial', 'properties', 'as', 'of', 'March', '8', '2015']","[(1, 0.098883909600614689), (3, 0.037780180217242866), (6, 0.29236680175688129), (22, 0.066424487260084195), (24, 0.12792188451782707), (29, 0.17472926144047662), (49, 0.1748502059761031)]","[(6, 0.2923668017568813), (49, 0.1748502059761031), (29, 0.17472926144047662), (24, 0.12792188451782707), (1, 0.09888390960061469), (22, 0.0664244872600842), (3, 0.037780180217242866)]",6
5083,5083,5083,Grand List October 1 2014,"['City', 'of', ""Hartford's"", 'grand', 'list', 'for', 'real', 'estate']",City of Hartford,"['land', 'amount_exempt2', 'parcel', 'list_no', 'amount_exempt1', 'owner', 'net_assmt', 'gross']","['LAND', 'AMOUNT_EXEMPT2', 'PARCEL', 'LIST_NO', 'AMOUNT_EXEMPT1', 'OWNER', 'NET ASSMT', 'GROSS']",dataset,[],Financial,"['hartford', 'property', 'grand list', 'assessor']",official,734.0,16.0,4.0,1968.0,10.9432473959,data.hartford.gov,"['hartford', 'property', 'grand', 'list', 'assessor', 'financial']","['hartford', 'property', 'grand', 'list', 'assessor', 'financial', 'City', 'of', ""Hartford's"", 'grand', 'list', 'for', 'real', 'estate']","[(4, 0.07946791285771794), (6, 0.24748160466652844), (13, 0.15532544378698213), (25, 0.078541669459357963), (35, 0.21333670722235271), (37, 0.080876247805876697), (44, 0.078402366863905254)]","[(6, 0.24748160466652844), (35, 0.2133367072223527), (13, 0.15532544378698213), (37, 0.0808762478058767), (4, 0.07946791285771794), (25, 0.07854166945935796), (44, 0.07840236686390525)]",6
4092,4092,4092,Mill Rates 2014,"['Description', 'A', 'mill', 'is', 'equal', 'to', '$1', '00', 'of', 'tax', 'for', 'each', '$1', '000', 'of', 'assessment', 'To', 'calculate', 'the', 'property', 'tax', 'multiply', 'the', 'assessment', 'of', 'the', 'property', 'by', 'the', 'mill', 'rate', 'and', 'divide', 'by', '1', '000', 'For', 'example', 'a', 'property', 'with', 'a', 'assessed', 'value', 'of', '$50', '000', 'located', 'in', 'a', 'municipality', 'with', 'a', 'mill', 'rate', 'of', '20', 'mills', 'would', 'have', 'a', 'property', 'tax', 'bill', 'of', '$1', '000', 'per', 'year', 'Local', 'property', 'tax', 'mill', 'rates', 'have', 'been', 'set', 'for', 'individual', 'Connecticut', 'municipalities', 'for', 'fiscal', 'year', '2013', '2014', 'These', 'rates', 'are', 'based', 'upon', 'the', '2012', 'grand', 'list', 'and', 'are', 'available', 'below', 'These', 'are', 'the', 'most', 'current', 'mill', 'rates', 'and', 'are', 'reflected', 'in', 'each', ""municipality's"", 'July', '2013', 'tax', 'bills']",Office of Policy and Management,"['grand_list_year', 'town_code', 'municipality', 'millrate', 'service_district_code']","['Grand List Year', 'Town Code', 'Municipality', 'Millrate', 'Service District Code']",chart,"['infrastructure', 'housing & development']",Government,"['ct', 'mill rates', 'towns']",official,103.0,32.0,6.0,1817.0,10.8281364842,data.ct.gov,"['ct', 'mill', 'rates', 'towns', 'infrastructure', 'housing', '&', 'development', 'government']","['ct', 'mill', 'rates', 'towns', 'infrastructure', 'housing', '&', 'development', 'government', 'Description', 'A', 'mill', 'is', 'equal', 'to', '$1', '00', 'of', 'tax', 'for', 'each', '$1', '000', 'of', 'assessment', 'To', 'calculate', 'the', 'property', 'tax', 'multiply', 'the', 'assessment', 'of', 'the', 'property', 'by', 'the', 'mill', 'rate', 'and', 'divide', 'by', '1', '000', 'For', 'example', 'a', 'property', 'with', 'a', 'assessed', 'value', 'of', '$50', '000', 'located', 'in', 'a', 'municipality', 'with', 'a', 'mill', 'rate', 'of', '20', 'mills', 'would', 'have', 'a', 'property', 'tax', 'bill', 'of', '$1', '000', 'per', 'year', 'Local', 'property', 'tax', 'mill', 'rates', 'have', 'been', 'set', 'for', 'individual', 'Connecticut', 'municipalities', 'for', 'fiscal', 'year', '2013', '2014', 'These', 'rates', 'are', 'based', 'upon', 'the', '2012', 'grand', 'list', 'and', 'are', 'available', 'below', 'These', 'are', 'the', 'most', 'current', 'mill', 'rates', 'and', 'are', 'reflected', 'in', 'each', ""municipality's"", 'July', '2013', 'tax', 'bills']","[(6, 0.16457225377329818), (7, 0.099820066760725676), (8, 0.068944795767421685), (13, 0.014336492025068046), (16, 0.01569061834170141), (19, 0.014231823645115197), (21, 0.017894806559359138), (25, 0.14430822193765752), (26, 0.10588786369641498), (28, 0.017142468973792353), (33, 0.097349067039848497), (35, 0.0376744922081306), (36, 0.030166012201863244), (37, 0.015552983454926875), (40, 0.072349362723563501), (44, 0.014155982905982903), (47, 0.014474443765870966), (49, 0.03195296312299406), (51, 0.014681178532162437)]","[(6, 0.16457225377329818), (25, 0.14430822193765752), (26, 0.10588786369641498), (7, 0.09982006676072568), (33, 0.0973490670398485), (40, 0.0723493627235635), (8, 0.06894479576742168), (35, 0.0376744922081306), (49, 0.03195296312299406), (36, 0.030166012201863244), (21, 0.017894806559359138), (28, 0.017142468973792353), (16, 0.01569061834170141), (37, 0.015552983454926875), (51, 0.014681178532162437), (47, 0.014474443765870966), (13, 0.014336492025068046), (19, 0.014231823645115197), (44, 0.014155982905982903)]",6
4093,4093,4093,Payment in Lieu of Taxes (PILOT) on State Property,"['The', 'Office', 'of', 'Policy', 'and', 'Management', 'administers', 'the', 'Payment', 'in', 'Lieu', 'of', 'Taxes', '(PILOT)', 'on', 'State', 'Property', 'program', 'pursuant', 'to', 'CGS', '§12', '19a', '§12', '19b', '§12', '19c', '§4b', '39', '§32', '666', 'and', 'PA', '13', '277', '§', '58', '61', 'This', 'program', 'provides', 'payments', 'for', 'real', 'property', 'tax', 'losses', 'due', 'to', 'exemptions', 'applicable', 'to', 'state', 'owned', 'real', 'property', 'certain', 'real', 'property', 'that', 'is', 'the', 'subject', 'of', 'a', 'state', 'lease', 'or', 'long', 'term', 'financing', 'contract', 'municipally', 'owned', 'airports', 'and', 'certain', 'land', 'held', 'in', 'trust', 'by', 'the', 'federal', 'government']",Office of Policy and Management,"['vendor_name_1', 'amount_fy2009', 'amount_fy2011', 'amount_fy2012', 'amount_fy2013', 'amount_fy2014', 'amount_fy2004', 'amount_fy2005', 'amount_fy2006', 'amount_fy2007', 'amount_fy2010', 'amount_fy2008', 'vendor']","['Vendor Name 1', 'Amount FY2009', 'Amount FY2011', 'Amount FY2012', 'Amount FY2013', 'Amount FY2014', 'Amount FY2004', 'Amount FY2005', 'Amount FY2006', 'Amount FY2007', 'Amount FY2010', 'Amount FY2008', 'Vendor']",dataset,[],Government,[],official,615.0,40.0,5.0,1775.0,10.7944158664,data.ct.gov,['government'],"['government', 'The', 'Office', 'of', 'Policy', 'and', 'Management', 'administers', 'the', 'Payment', 'in', 'Lieu', 'of', 'Taxes', '(PILOT)', 'on', 'State', 'Property', 'program', 'pursuant', 'to', 'CGS', '§12', '19a', '§12', '19b', '§12', '19c', '§4b', '39', '§32', '666', 'and', 'PA', '13', '277', '§', '58', '61', 'This', 'program', 'provides', 'payments', 'for', 'real', 'property', 'tax', 'losses', 'due', 'to', 'exemptions', 'applicable', 'to', 'state', 'owned', 'real', 'property', 'certain', 'real', 'property', 'that', 'is', 'the', 'subject', 'of', 'a', 'state', 'lease', 'or', 'long', 'term', 'financing', 'contract', 'municipally', 'owned', 'airports', 'and', 'certain', 'land', 'held', 'in', 'trust', 'by', 'the', 'federal', 'government']","[(0, 0.052941371791458337), (6, 0.29932418652678816), (13, 0.071908894828541028), (16, 0.049154156216206821), (18, 0.016987179487179503), (20, 0.019266128650602017), (25, 0.10536721403814722), (30, 0.020652160298347336), (32, 0.053635192631372536), (33, 0.065060701402485904), (37, 0.048573451812581887), (39, 0.034415906060077453), (40, 0.030544494253757284), (43, 0.026194361644641805), (48, 0.06893200323907818), (50, 0.025504135580273816)]","[(6, 0.29932418652678816), (25, 0.10536721403814722), (13, 0.07190889482854103), (48, 0.06893200323907818), (33, 0.0650607014024859), (32, 0.053635192631372536), (0, 0.05294137179145834), (16, 0.04915415621620682), (37, 0.04857345181258189), (39, 0.03441590606007745), (40, 0.030544494253757284), (43, 0.026194361644641805), (50, 0.025504135580273816), (30, 0.020652160298347336), (20, 0.019266128650602017), (18, 0.016987179487179503)]",6
3263,3263,3263,Property Valuation and Assessment data Tax Class,"['Property', 'valuation', 'and', 'assessment', 'data', '(Expanded', 'Tax', 'Class', '1', 'Assessed', 'Value)']",Department of Finance (DOF),[],[],file,['infrastructure'],Housing & Development,"['tax', 'tax class', 'roll', 'assess', 'valuation', 'property', 'finance', 'value', 'expanded', 'expand', 'assessment']",official,980.0,35.0,5.0,1739.0,10.7648715907,data.cityofnewyork.us,"['tax', 'tax', 'class', 'roll', 'assess', 'valuation', 'property', 'finance', 'value', 'expanded', 'expand', 'assessment', 'infrastructure', 'housing', '&', 'development']","['tax', 'tax', 'class', 'roll', 'assess', 'valuation', 'property', 'finance', 'value', 'expanded', 'expand', 'assessment', 'infrastructure', 'housing', '&', 'development', 'Property', 'valuation', 'and', 'assessment', 'data', '(Expanded', 'Tax', 'Class', '1', 'Assessed', 'Value)']","[(0, 0.084134615384615252), (6, 0.47988265892110843), (10, 0.04246794871794865), (19, 0.042467948717948664), (25, 0.12596487439922144), (40, 0.04246794871794865), (49, 0.14655631283351517)]","[(6, 0.47988265892110843), (49, 0.14655631283351517), (25, 0.12596487439922144), (0, 0.08413461538461525), (19, 0.042467948717948664), (10, 0.04246794871794865), (40, 0.04246794871794865)]",6
9648,9817,9817,Real Property Tax Rates,"['The', 'Levy', 'Year', '2012', 'real', 'property', 'tax', 'rate', 'dataset', 'reflects', 'all', 'the', 'rates', 'per', '$100', 'set', 'each', 'year', 'by', 'the', 'County', 'Council', 'These', 'rates', 'are', 'applied', 'to', 'the', 'assessed', 'value', 'of', 'the', 'real', 'property', 'to', 'derive', 'the', 'applicable', 'ad', 'valorem', 'tax', 'The', 'fully', 'phased', 'in', 'assessed', 'value', 'equals', 'the', 'full', 'cash', 'value', 'of', 'the', 'property', 'The', 'real', 'property', 'tax', 'is', 'levied', 'annually', 'on', 'all', 'taxable', 'land', 'and', 'improvements', 'The', 'tax', 'rate', 'schedule', 'is', 'updated', 'annually', 'A', 'detailed', 'tax', 'rate', 'schedule', 'for', 'all', 'tax', 'classes', 'is', 'available', 'by', 'clicking', 'on', '“Tax', 'Rates”', 'under', 'the', 'link', 'for', '“County', 'Taxes”', 'when', 'visiting', 'the', 'County', 'website', 'at', 'www', 'montgomerycountymd', 'gov/finance', 'or', 'by', 'calling', '311', '(240', '777', '0311)', 'Update', 'Frequency', 'Annually']",,"['parking_lot_district_tax', 'storm_drainage_tax', 'fire_district_tax', 'municipal_district_tax', 'state_tax', 'development_district_tax', 'tax_class', 'total_special_service_area_tax', 'transit_tax', 'noise_abatement_district_tax', 'advanced_land_acquisition_tax', 'regional_tax', 'metro_politan_tax', 'recreation_tax', 'total_tax_rate', 'general_county_tax', 'urban_district_tax']","['PARKING LOT DISTRICT TAX', 'STORM DRAINAGE TAX', 'FIRE DISTRICT TAX', 'MUNICIPAL DISTRICT TAX', 'STATE TAX', 'DEVELOPMENT DISTRICT TAX', 'TAX CLASS ', 'TOTAL SPECIAL SERVICE AREA TAX', 'TRANSIT TAX', 'NOISE ABATEMENT DISTRICT TAX', 'ADVANCED LAND ACQUISITION TAX', 'REGIONAL TAX', 'METRO-POLITAN TAX', 'RECREATION TAX', 'TOTAL TAX RATE', 'GENERAL COUNTY TAX', 'URBAN DISTRICT TAX']",dataset,"['transportation', 'public safety', 'environment']",,"['rates', 'tax', 'property', 'real']",official,1082.0,30.0,6.0,1667.0,10.7039035734,data.montgomerycountymd.gov,"['rates', 'tax', 'property', 'real', 'transportation', 'public', 'safety', 'environment']","['rates', 'tax', 'property', 'real', 'transportation', 'public', 'safety', 'environment', 'The', 'Levy', 'Year', '2012', 'real', 'property', 'tax', 'rate', 'dataset', 'reflects', 'all', 'the', 'rates', 'per', '$100', 'set', 'each', 'year', 'by', 'the', 'County', 'Council', 'These', 'rates', 'are', 'applied', 'to', 'the', 'assessed', 'value', 'of', 'the', 'real', 'property', 'to', 'derive', 'the', 'applicable', 'ad', 'valorem', 'tax', 'The', 'fully', 'phased', 'in', 'assessed', 'value', 'equals', 'the', 'full', 'cash', 'value', 'of', 'the', 'property', 'The', 'real', 'property', 'tax', 'is', 'levied', 'annually', 'on', 'all', 'taxable', 'land', 'and', 'improvements', 'The', 'tax', 'rate', 'schedule', 'is', 'updated', 'annually', 'A', 'detailed', 'tax', 'rate', 'schedule', 'for', 'all', 'tax', 'classes', 'is', 'available', 'by', 'clicking', 'on', '“Tax', 'Rates”', 'under', 'the', 'link', 'for', '“County', 'Taxes”', 'when', 'visiting', 'the', 'County', 'website', 'at', 'www', 'montgomerycountymd', 'gov/finance', 'or', 'by', 'calling', '311', '(240', '777', '0311)', 'Update', 'Frequency', 'Annually']","[(1, 0.013170717640642756), (3, 0.018702265651665224), (5, 0.0141822933196883), (6, 0.24332314166875196), (7, 0.11754890855687393), (10, 0.012777679349115214), (12, 0.012429643527204496), (13, 0.06438998181608506), (16, 0.013057624228600731), (18, 0.094722065586554327), (23, 0.021306890197464314), (24, 0.017549467747646569), (25, 0.12242050092575031), (26, 0.025260585682121573), (27, 0.016206260976085463), (29, 0.061404762070381251), (33, 0.02532059135215773), (37, 0.012429643527204496), (47, 0.012429643527204496), (48, 0.012835560931567758), (49, 0.037091373643354152), (50, 0.024404750794329747)]","[(6, 0.24332314166875196), (25, 0.12242050092575031), (7, 0.11754890855687393), (18, 0.09472206558655433), (13, 0.06438998181608506), (29, 0.06140476207038125), (49, 0.03709137364335415), (33, 0.02532059135215773), (26, 0.025260585682121573), (50, 0.024404750794329747), (23, 0.021306890197464314), (3, 0.018702265651665224), (24, 0.01754946774764657), (27, 0.016206260976085463), (5, 0.0141822933196883), (1, 0.013170717640642756), (16, 0.01305762422860073), (48, 0.012835560931567758), (10, 0.012777679349115214), (12, 0.012429643527204496), (37, 0.012429643527204496), (47, 0.012429643527204496)]",6
12258,12427,12427,QAC Property Assessments by Property ID - Mapped (2017),"['Property', 'Assessments', 'by', 'Property', 'ID', 'including', 'address', 'and', 'legal', 'data']",Queen Anne's County Department of Budget & Finance,"['range', 'tax_year', 'state', 'zip', 'location_1', 'deed_book', 'deed_page', 'street_address', 'city', 'map_book', 'lot', 'phase', 'township', 'property_id', 'zone_district', 'district', 'base_assessment']","['Range', 'Tax Year', 'State', 'Zip', 'Location 1', 'Deed Book', 'Deed Page', 'Street Address', 'City', 'Map Book', 'Lot', 'Phase', 'Township', 'Property ID', 'Zone District', 'District', 'Base Assessment']",map,[],Treasury&Tax,"['properties', 'assessments']",official,75.0,62.0,14.0,1623.0,10.6653359172,data.qac.org,"['properties', 'assessments', 'treasury&tax']","['properties', 'assessments', 'treasury&tax', 'Property', 'Assessments', 'by', 'Property', 'ID', 'including', 'address', 'and', 'legal', 'data']","[(6, 0.27295794150072145), (30, 0.094174925632145606), (37, 0.10641554556901725), (44, 0.18356643356643351), (46, 0.26071732156384975)]","[(6, 0.27295794150072145), (46, 0.26071732156384975), (44, 0.1835664335664335), (37, 0.10641554556901725), (30, 0.0941749256321456)]",6
685,685,685,Assessor's Office Secured Tax Roll - 2015/2016,"[""Assessor's"", 'Office', 'Secured', 'Roll', 'for', '2015/2016', 'Secured', 'Roll', 'file', 'with', 'ownership', 'names', 'redacted', 'Assessed', 'property', 'values', 'for', 'the', 'Alameda', 'County', 'residential', 'and', 'commercial', 'properties', 'as', 'of', 'July', '1', '2015']",,"['econ_unit', 'imps', 'situs_street_name', 'situs_street_number', 'mailing_address_street', 'mailing_address_unit', 'situs_unit', 'clca_imps', 'fixtures', 'sort_parcel', 'source', 'use_code', 'mailing_address_zip', 'mailing_address_city_state', 'hoex', 'clca_land', 'total_net_value', 'otex', 'delete_date', 'mailing_address_zip_4', 'hpp', 'land', 'bpp', 'situs_zip_4', 'situs_zip', 'tra_secondary', 'latest_document_date', 'latest_document_input_date', 'wseq', 'situs_city', 'tra_primary', 'print_parcel', 'latest_document_prefix', 'latest_document_series', 'mailing_address_effective_date', 'ckdigit']","['Econ Unit', 'Imps', 'Situs Street Name', 'Situs Street Number', 'Mailing Address Street', 'Mailing Address Unit', 'Situs Unit', 'CLCA Imps', 'Fixtures', 'Sort Parcel', 'Source', 'Use Code', 'Mailing Address Zip', 'Mailing Address City State', 'HOEX', 'CLCA Land', 'Total Net Value', 'OTEX', 'Delete Date', 'Mailing Address Zip + 4', 'HPP', 'Land', 'BPP', 'Situs Zip + 4', 'Situs Zip', 'TRA Secondary', 'Latest Document Date', 'Latest Document Input Date', 'WSEQ', 'Situs City', 'TRA Primary', 'Print Parcel', 'Latest Document Prefix', 'Latest Document Series', 'Mailing Address Effective Date', 'CKDIGIT']",dataset,['health'],Housing and Development,"['2016', '2015', 'secured roll', 'assessor', 'alameda county']",official,230.0,11.0,3.0,1591.0,10.6366246205,data.acgov.org,"['2016', '2015', 'secured', 'roll', 'assessor', 'alameda', 'county', 'health', 'housing', 'and', 'development']","['2016', '2015', 'secured', 'roll', 'assessor', 'alameda', 'county', 'health', 'housing', 'and', 'development', ""Assessor's"", 'Office', 'Secured', 'Roll', 'for', '2015/2016', 'Secured', 'Roll', 'file', 'with', 'ownership', 'names', 'redacted', 'Assessed', 'property', 'values', 'for', 'the', 'Alameda', 'County', 'residential', 'and', 'commercial', 'properties', 'as', 'of', 'July', '1', '2015']","[(1, 0.044636969960927517), (2, 0.046402908901396693), (6, 0.3312630404345957), (22, 0.070769799239810929), (24, 0.15150692698185406), (29, 0.23382999298407761), (49, 0.091749512690970467)]","[(6, 0.3312630404345957), (29, 0.2338299929840776), (24, 0.15150692698185406), (49, 0.09174951269097047), (22, 0.07076979923981093), (2, 0.04640290890139669), (1, 0.04463696996092752)]",6
15895,16064,16064,Cook County Recorder of Deeds - Quit Claim Deeds - 2011 Complete!,"['Quit', 'Claim', 'Deeds', 'recorded', 'from', 'January', '1', '2011', 'through', 'December', '31', '2011']",Cook County Recorder of Deeds,"['execution_date', 'recorded_date', 'doc_number', 'doc_type', 'consideration_amount', 'location_1', 'pin']","['Execution Date', 'Recorded Date', 'Doc Number', 'Doc Type', 'Consideration Amount', 'Location 1', 'Pin']",dataset,['demographics'],Property & Taxation,[],official,3479.0,4.0,1.0,1500.0,10.5517082616,datacatalog.cookcountyil.gov,"['demographics', 'property', '&', 'taxation']","['demographics', 'property', '&', 'taxation', 'Quit', 'Claim', 'Deeds', 'recorded', 'from', 'January', '1', '2011', 'through', 'December', '31', '2011']","[(2, 0.084908863828583245), (6, 0.1904741599772464), (11, 0.11869036252514305), (15, 0.10192307692307677), (27, 0.18933749696497057), (29, 0.12620450131944028), (44, 0.10192307692307677)]","[(6, 0.1904741599772464), (27, 0.18933749696497057), (29, 0.12620450131944028), (11, 0.11869036252514305), (15, 0.10192307692307677), (44, 0.10192307692307677), (2, 0.08490886382858324)]",6
4937,4937,4937,Property Owner Data,"['This', 'dataset', 'contains', 'current', 'property', 'owner', 'information', 'for', 'parcels', 'in', 'Douglas', 'County', 'and', 'Town', 'of', 'Castle', 'Rock']",Douglas County Assessor,"['ownerkey', 'mailing_state', 'mailing_address_line_2', 'owner_name', 'mailing_zip_code', 'location', 'mailing_address_line_1', 'geom', 'mailing_city_name', 'account_no']","['OwnerKey', 'MAILING_STATE', 'MAILING_ADDRESS_LINE_2', 'OWNER_NAME', 'MAILING_ZIP_CODE', 'Location', 'MAILING_ADDRESS_LINE_1', 'geom', 'MAILING_CITY_NAME', 'ACCOUNT_NO']",dataset,[],Property Data,"['property', 'assessor', 'owner']",official,1164.0,91.0,13.0,1473.0,10.5255208091,data.douglas.co.us,"['property', 'assessor', 'owner', 'property', 'data']","['property', 'assessor', 'owner', 'property', 'data', 'This', 'dataset', 'contains', 'current', 'property', 'owner', 'information', 'for', 'parcels', 'in', 'Douglas', 'County', 'and', 'Town', 'of', 'Castle', 'Rock']","[(2, 0.094573739227736861), (6, 0.33602111264834694), (14, 0.15591138944298732), (25, 0.12378120661887373), (30, 0.14369317909526808), (46, 0.090730911428323791)]","[(6, 0.33602111264834694), (14, 0.15591138944298732), (30, 0.14369317909526808), (25, 0.12378120661887373), (2, 0.09457373922773686), (46, 0.09073091142832379)]",6
7412,7581,7581,Foreclosure data,"['Dataset', 'for', 'foreclosure', 'data', 'from', 'mainframe']",King County Finance and Business Operations,"['legaldescription', 'lot', 'accountnumber', 'land', 'block', 'imps', 'url']","['LegalDescription', 'Lot', 'AccountNumber', 'Land', 'Block', 'Imps', 'Url']",dataset,[],Operations,['foreclosure'],official,2152.0,5.0,3.0,1461.0,10.513727596,data.kingcounty.gov,"['foreclosure', 'operations']","['foreclosure', 'operations', 'Dataset', 'for', 'foreclosure', 'data', 'from', 'mainframe']","[(6, 0.40384615384615402), (15, 0.20384615384615395), (28, 0.20384615384615395)]","[(6, 0.403846153846154), (15, 0.20384615384615395), (28, 0.20384615384615395)]",6
3321,3321,3321,Damage By Sandy By Land Use,"['Details', 'about', 'damage', 'by', 'Storm', 'Sandy', 'to', 'various', 'types', 'of', 'buildings']",Department of City Planning (DCP),"['land_use', 'of_total_destroyed_by_storm', 'of_total_red_tags']","['Land Use', '% of Total Destroyed by Storm', '% of Total Red Tags']",dataset,[],Housing & Development,"['sandy', 'damage', 'city', 'planning', 'hurricane', 'dcp']",official,954.0,16.0,4.0,1422.0,10.4747199465,data.cityofnewyork.us,"['sandy', 'damage', 'city', 'planning', 'hurricane', 'dcp', 'housing', '&', 'development']","['sandy', 'damage', 'city', 'planning', 'hurricane', 'dcp', 'housing', '&', 'development', 'Details', 'about', 'damage', 'by', 'Storm', 'Sandy', 'to', 'various', 'types', 'of', 'buildings']","[(3, 0.11713954638223779), (4, 0.13230426153658462), (6, 0.29722223341047083), (29, 0.13251635973096496), (35, 0.086837827796557215), (49, 0.17869130960472107)]","[(6, 0.2972222334104708), (49, 0.17869130960472107), (29, 0.13251635973096496), (4, 0.13230426153658462), (3, 0.1171395463822378), (35, 0.08683782779655722)]",6
