,Unnamed: 0,Unnamed: 0.1,name,description,attribution,columns_field_name,columns_name,type,categories,domain_category,domain_tags,provenance,download_count,page_views_last_month,page_views_last_week,page_views_total,page_views_total_log,domain,mash,big_mash,topic_comp,topic_comp_list,top_topic_id
9458,9627,9627,Food Pantry List,[],,"['additional_address_info', 'hours_of_operation', 'phone_number', 'county', 'agency_name', 'location']","['Additional Address Info.', 'Hours of Operation', 'Phone Number', 'County', 'Agency Name', 'Location']",dataset,[],Social Services,[],official,652.0,1.0,1.0,387.0,8.59991284219,data.mo.gov,"['social', 'services']","['social', 'services']","[(17, 0.33974358974359004), (39, 0.33974358974309787)]","[(17, 0.33974358974359004), (39, 0.3397435897430979)]",17
6298,6467,6467,Iowa Hunting Atlas,"['The', 'Hunting', 'Atlas', 'is', 'an', 'interactive', 'map', 'that', 'shows', 'all', 'lands', 'open', 'to', 'public', 'hunting', 'in', 'the', 'state', 'totaling', 'over', '600', '000', 'acres', 'The', 'Hunting', 'Atlas', 'also', 'gives', 'basic', 'information', 'about', 'those', 'areas', 'such', 'as', 'acres', 'general', 'habitat', 'description', 'expected', 'species', 'and', 'links', 'to', 'more', 'information', 'and', 'maps', 'if', 'available', 'It', 'will', 'also', 'tell', 'a', 'user', 'what', 'hunting', 'zones', 'any', 'area', 'of', 'the', 'state', 'falls', 'into']",Iowa Department of Natural Resources,[],[],href,['environment'],Environment,"['map', 'species', 'habitat', 'acres', 'public hunting']",official,42.0,12.0,5.0,380.0,8.57364718749,data.iowa.gov,"['map', 'species', 'habitat', 'acres', 'public', 'hunting', 'environment', 'environment']","['map', 'species', 'habitat', 'acres', 'public', 'hunting', 'environment', 'environment', 'The', 'Hunting', 'Atlas', 'is', 'an', 'interactive', 'map', 'that', 'shows', 'all', 'lands', 'open', 'to', 'public', 'hunting', 'in', 'the', 'state', 'totaling', 'over', '600', '000', 'acres', 'The', 'Hunting', 'Atlas', 'also', 'gives', 'basic', 'information', 'about', 'those', 'areas', 'such', 'as', 'acres', 'general', 'habitat', 'description', 'expected', 'species', 'and', 'links', 'to', 'more', 'information', 'and', 'maps', 'if', 'available', 'It', 'will', 'also', 'tell', 'a', 'user', 'what', 'hunting', 'zones', 'any', 'area', 'of', 'the', 'state', 'falls', 'into']","[(1, 0.073551869369476774), (7, 0.022369580929663804), (8, 0.12380932143252132), (12, 0.054956343330245155), (17, 0.13075688617293704), (20, 0.021233974358974367), (23, 0.047467191835807297), (26, 0.028993850998476171), (28, 0.034941524983230082), (29, 0.072640984607192927), (30, 0.057053821182265964), (32, 0.02113631811080487), (33, 0.045527002785940809), (35, 0.034512257251830263), (37, 0.048785863944628666), (42, 0.070255275901590891), (43, 0.033338200206356645), (44, 0.044214604392929208), (51, 0.021233974358974367)]","[(17, 0.13075688617293704), (8, 0.12380932143252132), (1, 0.07355186936947677), (29, 0.07264098460719293), (42, 0.07025527590159089), (30, 0.057053821182265964), (12, 0.054956343330245155), (37, 0.048785863944628666), (23, 0.0474671918358073), (33, 0.04552700278594081), (44, 0.04421460439292921), (28, 0.03494152498323008), (35, 0.03451225725183026), (43, 0.033338200206356645), (26, 0.02899385099847617), (7, 0.022369580929663804), (20, 0.021233974358974367), (51, 0.021233974358974367), (32, 0.02113631811080487)]",17
14653,14822,14822,APS Services: Purchased Services - County Table,"['Visit', 'dfps', 'state', 'tx', 'us', 'for', 'information', 'on', 'all', 'DFPS', 'programs']",DFPS Data and Decision Support,"['fiscal_year', 'county', 'services_per_1_000_adult_population', 'services', 'purchased']","['Fiscal Year', 'County', 'Services per 1,000 Adult Population', 'Services', 'Purchased?']",dataset,[],Social Services,"['adult protection', 'aps', 'databook', 'data book', 'dfps', 'oidb']",official,85.0,2.0,0.0,373.0,8.54689445989,data.texas.gov,"['adult', 'protection', 'aps', 'databook', 'data', 'book', 'dfps', 'oidb', 'social', 'services']","['adult', 'protection', 'aps', 'databook', 'data', 'book', 'dfps', 'oidb', 'social', 'services', 'Visit', 'dfps', 'state', 'tx', 'us', 'for', 'information', 'on', 'all', 'DFPS', 'programs']","[(12, 0.058848507003822173), (17, 0.29609720917274884), (22, 0.056623931623931589), (27, 0.1213389457878173), (39, 0.11535037216324234), (42, 0.18998786007636928), (44, 0.05773224631225022), (48, 0.057012380851212942)]","[(17, 0.29609720917274884), (42, 0.18998786007636928), (27, 0.1213389457878173), (39, 0.11535037216324234), (12, 0.05884850700382217), (44, 0.05773224631225022), (48, 0.05701238085121294), (22, 0.05662393162393159)]",17
14654,14823,14823,APS Investigations:  Allegation Types - County Table,"['Visit', 'dfps', 'state', 'tx', 'us', 'for', 'information', 'on', 'all', 'DFPS', 'programs']",DFPS Data and Decision Support,"['allegations_per_1_000_adult_population', 'allegations', 'allegation_type', 'county', 'fiscal_year']","['Allegations per 1,000 Adult Population', 'Allegations', 'Allegation Type', 'County', 'Fiscal Year']",dataset,['public safety'],Social Services,"['dfps', 'adult protection', 'allegations', 'investigations', 'aps']",official,78.0,1.0,0.0,368.0,8.52747700606,data.texas.gov,"['dfps', 'adult', 'protection', 'allegations', 'investigations', 'aps', 'public', 'safety', 'social', 'services']","['dfps', 'adult', 'protection', 'allegations', 'investigations', 'aps', 'public', 'safety', 'social', 'services', 'Visit', 'dfps', 'state', 'tx', 'us', 'for', 'information', 'on', 'all', 'DFPS', 'programs']","[(12, 0.055587333696556537), (17, 0.2739161044006494), (21, 0.15096878641950015), (27, 0.17217350235671328), (39, 0.11072961080542872), (42, 0.19006595786770961)]","[(17, 0.2739161044006494), (42, 0.1900659578677096), (27, 0.17217350235671328), (21, 0.15096878641950015), (39, 0.11072961080542872), (12, 0.05558733369655654)]",17
5454,5454,5454,September 2012 Encumbrances,"['DAGS', 'supplied', 'data']",Department of Accounting and General Services,"['fiscal_month', 'department', 'appropriation_type', 'reverse_indicator', 'current_document_number', 'amount', 'fiscal_year', 'transaction_code', 'account', 'transaction_year', 'batch_id', 'division', 'mode_of_funding', 'fund']","['Fiscal Month', 'Department', 'Appropriation Type', 'Reverse Indicator', 'Current Document Number', 'Amount', 'Fiscal Year', 'Transaction Code', 'Account', 'Transaction Year', 'Batch ID', 'Division', 'Mode of Funding', 'Fund']",dataset,"['finance', 'social services']",Government-Wide Support,['ebcumbrance'],official,427.0,0.0,0.0,365.0,8.51569983828,data.hawaii.gov,"['ebcumbrance', 'finance', 'social', 'services', 'government-wide', 'support']","['ebcumbrance', 'finance', 'social', 'services', 'government-wide', 'support', 'DAGS', 'supplied', 'data']","[(17, 0.22435897435897426), (22, 0.11324786324786319), (23, 0.11324786324786319), (39, 0.11324786324786319), (40, 0.11324786324786319), (44, 0.22435897435897426)]","[(17, 0.22435897435897426), (44, 0.22435897435897426), (22, 0.11324786324786319), (23, 0.11324786324786319), (39, 0.11324786324786319), (40, 0.11324786324786319)]",17
14658,14827,14827,APS Outcomes:  Recidivism - Regional Table with Demographics,"['Visit', 'dfps', 'state', 'tx', 'us', 'for', 'information', 'on', 'all', 'DFPS', 'programs']",DFPS Data and Decision Support,"['region', 'victim_race_ethnicity', 'victim_age_group', 'victim_gender', 'recidivism', 'fiscal_year']","['Region', 'Victim Race Ethnicity', 'Victim Age Group', 'Victim Gender', 'Recidivism', 'Fiscal Year']",dataset,[],Social Services,"['adult protection', 'aps', 'databook', 'data book', 'dfps', 'oidb']",official,62.0,2.0,0.0,360.0,8.49585502689,data.texas.gov,"['adult', 'protection', 'aps', 'databook', 'data', 'book', 'dfps', 'oidb', 'social', 'services']","['adult', 'protection', 'aps', 'databook', 'data', 'book', 'dfps', 'oidb', 'social', 'services', 'Visit', 'dfps', 'state', 'tx', 'us', 'for', 'information', 'on', 'all', 'DFPS', 'programs']","[(12, 0.058848212281862593), (17, 0.29609206880077132), (22, 0.056623931623931596), (27, 0.12133897399574774), (39, 0.1153578546309256), (42, 0.18998579409842475), (44, 0.057732282013516781), (48, 0.057012335546269999)]","[(17, 0.2960920688007713), (42, 0.18998579409842475), (27, 0.12133897399574774), (39, 0.1153578546309256), (12, 0.05884821228186259), (44, 0.05773228201351678), (48, 0.05701233554627), (22, 0.056623931623931596)]",17
14657,14826,14826,APS Intakes: Priority - County Table with Demographics,"['Visit', 'dfps', 'state', 'tx', 'us', 'for', 'information', 'on', 'all', 'DFPS', 'programs']",DFPS Data and Decision Support,"['intakes', 'fiscal_year', 'intakes_per_1_000_adults', 'priority', 'county', 'victim_age_group', 'victim_race_ethnicity', 'victim_gender']","['Intakes', 'Fiscal Year', 'Intakes per 1,000 Adults', 'Priority', 'County', 'Victim Age Group', 'Victim Race Ethnicity', 'Victim Gender']",dataset,[],Social Services,"['adult protection', 'aps', 'databook', 'data book', 'dfps', 'oidb']",official,74.0,0.0,0.0,360.0,8.49585502689,data.texas.gov,"['adult', 'protection', 'aps', 'databook', 'data', 'book', 'dfps', 'oidb', 'social', 'services']","['adult', 'protection', 'aps', 'databook', 'data', 'book', 'dfps', 'oidb', 'social', 'services', 'Visit', 'dfps', 'state', 'tx', 'us', 'for', 'information', 'on', 'all', 'DFPS', 'programs']","[(12, 0.058847305207702594), (17, 0.29606277163328382), (22, 0.056623931623931589), (27, 0.12134247329161631), (39, 0.11539134365092009), (42, 0.1899783993445662), (44, 0.057732953325638985), (48, 0.057012274913792661)]","[(17, 0.2960627716332838), (42, 0.1899783993445662), (27, 0.1213424732916163), (39, 0.11539134365092009), (12, 0.058847305207702594), (44, 0.057732953325638985), (48, 0.05701227491379266), (22, 0.05662393162393159)]",17
14660,14829,14829,APS Services: Reasons for Services - County Table,"['Visit', 'dfps', 'state', 'tx', 'us', 'for', 'information', 'on', 'all', 'DFPS', 'programs']",DFPS Data and Decision Support,"['county', 'allegations_per_1_000_adult_population', 'fiscal_year', 'allegation_type', 'allegations']","['County', 'Allegations per 1,000 Adult Population', 'Fiscal Year', 'Allegation Type', 'Allegations']",dataset,[],Social Services,"['adult protection', 'aps', 'databook', 'data book', 'dfps', 'oidb']",official,78.0,0.0,0.0,359.0,8.49185309633,data.texas.gov,"['adult', 'protection', 'aps', 'databook', 'data', 'book', 'dfps', 'oidb', 'social', 'services']","['adult', 'protection', 'aps', 'databook', 'data', 'book', 'dfps', 'oidb', 'social', 'services', 'Visit', 'dfps', 'state', 'tx', 'us', 'for', 'information', 'on', 'all', 'DFPS', 'programs']","[(12, 0.058847330823741606), (17, 0.29607331870996662), (22, 0.056623931623931589), (27, 0.12133991654147977), (39, 0.11538287108930746), (42, 0.18997933200343098), (44, 0.057732531605960313), (48, 0.057012220593633825)]","[(17, 0.2960733187099666), (42, 0.18997933200343098), (27, 0.12133991654147977), (39, 0.11538287108930746), (12, 0.058847330823741606), (44, 0.05773253160596031), (48, 0.057012220593633825), (22, 0.05662393162393159)]",17
14663,14832,14832,APS Services:  Activity - County Table with Demographics,"['Visit', 'dfps', 'state', 'tx', 'us', 'for', 'information', 'on', 'all', 'DFPS', 'programs']",DFPS Data and Decision Support,"['fiscal_year', 'clients', 'client_gender', 'service_stages_per_client', 'service_stages', 'client_race_ethnicity', 'client_age_group', 'county', 'clients_per_1_000_adult_population']","['Fiscal Year', 'Clients', 'Client Gender', 'Service Stages per Client', 'Service Stages', 'Client Race Ethnicity', 'Client Age Group', 'County', 'Clients per 1,000 Adult Population']",dataset,[],Social Services,"['adult protection', 'aps', 'databook', 'data book', 'dfps', 'oidb', 'services']",official,78.0,3.0,1.0,351.0,8.45943161864,data.texas.gov,"['adult', 'protection', 'aps', 'databook', 'data', 'book', 'dfps', 'oidb', 'services', 'social', 'services']","['adult', 'protection', 'aps', 'databook', 'data', 'book', 'dfps', 'oidb', 'services', 'social', 'services', 'Visit', 'dfps', 'state', 'tx', 'us', 'for', 'information', 'on', 'all', 'DFPS', 'programs']","[(12, 0.055678499767762464), (17, 0.27924501737222757), (22, 0.053643724696356219), (27, 0.11494799692056484), (39, 0.16373313865325984), (42, 0.17951785884606217), (44, 0.05469966858153525), (48, 0.053999682206765126)]","[(17, 0.27924501737222757), (42, 0.17951785884606217), (39, 0.16373313865325984), (27, 0.11494799692056484), (12, 0.055678499767762464), (44, 0.05469966858153525), (48, 0.053999682206765126), (22, 0.05364372469635622)]",17
9462,9631,9631,Missouri Child Support Offices,[],"Missouri Department of Social Services, Child Support","['phone', 'contact', 'office', 'area', 'location_1']","['Phone', 'Contact', 'Office', 'Area', 'Location 1']",dataset,[],Social Services,"['offices', 'child support']",official,766.0,22.0,4.0,344.0,8.43045255167,data.mo.gov,"['offices', 'child', 'support', 'social', 'services']","['offices', 'child', 'support', 'social', 'services']","[(17, 0.33653846153846168), (39, 0.16987179487179493), (43, 0.16987179487179491), (47, 0.16987179487179493)]","[(17, 0.3365384615384617), (39, 0.16987179487179493), (47, 0.16987179487179493), (43, 0.1698717948717949)]",17
288,288,288,TANF Total Benefits,[],,"['avg_monthly_clients', 'total_benefits', 'fiscal_year', 'avg_monthly_cases', 'year']","['Avg Monthly Clients', 'Total Benefits', 'Fiscal Year', 'Avg Monthly Cases', 'Date Time']",chart,[],Social Services,[],official,43.0,21.0,1.0,338.0,8.40514146314,dashboard.hawaii.gov,"['social', 'services']","['social', 'services']","[(17, 0.33974358974359004), (39, 0.33974358974358987)]","[(17, 0.33974358974359004), (39, 0.33974358974358987)]",17
7182,7351,7351,Domestic Animal Avocation Application,"['Owners', 'of', 'hobby', 'kennels', 'hobby', 'catteries', 'rescue', 'kennels', 'or', 'rescue', 'catteries', 'must', 'have', 'a', 'special', 'permit', 'from', 'the', 'Animal', 'Health', 'and', 'Public', 'Safety', 'Office', 'The', 'permit', 'allows', 'up', 'to', '10', 'dogs', 'or', '10', 'cats', 'older', 'than', '180', 'days', 'Written', 'consent', 'is', 'required', 'from', 'all', 'owners', 'and', 'tenants', 'of', 'any', 'lots', 'within', '150', 'feet', 'of', 'the', ""applicant's"", 'property', 'for', 'a', 'hobby', 'kennel', 'and', 'within', '50', 'feet', 'for', 'a', 'hobby', 'cattery', 'For', 'a', 'rescue', 'permit', 'applicants', 'also', 'will', 'also', 'need', 'to', 'obtain', 'a', 'license', 'from', 'the', 'State', 'of', 'Missouri', 'There', 'is', 'a', '$100', 'annual', 'permit', 'fee', 'and', 'an', 'annual', 'inspection', 'of', 'any', 'private', 'property', 'used', 'for', 'keeping', 'animals', 'prior', 'to', 'renewal']",Animal Health & Public Safety,[],[],file,"['environment', 'social services', 'public safety']",Neighborhoods,"['permit', 'application', 'animal health & public safety', 'hobby kennels', 'rescue catteries', 'rescue kennel', 'hobby cattery', 'domestic animal avocation application']",official,632.0,1.0,0.0,338.0,8.40514146314,data.kcmo.org,"['permit', 'application', 'animal', 'health', '&', 'public', 'safety', 'hobby', 'kennels', 'rescue', 'catteries', 'rescue', 'kennel', 'hobby', 'cattery', 'domestic', 'animal', 'avocation', 'application', 'environment', 'social', 'services', 'public', 'safety', 'neighborhoods']","['permit', 'application', 'animal', 'health', '&', 'public', 'safety', 'hobby', 'kennels', 'rescue', 'catteries', 'rescue', 'kennel', 'hobby', 'cattery', 'domestic', 'animal', 'avocation', 'application', 'environment', 'social', 'services', 'public', 'safety', 'neighborhoods', 'Owners', 'of', 'hobby', 'kennels', 'hobby', 'catteries', 'rescue', 'kennels', 'or', 'rescue', 'catteries', 'must', 'have', 'a', 'special', 'permit', 'from', 'the', 'Animal', 'Health', 'and', 'Public', 'Safety', 'Office', 'The', 'permit', 'allows', 'up', 'to', '10', 'dogs', 'or', '10', 'cats', 'older', 'than', '180', 'days', 'Written', 'consent', 'is', 'required', 'from', 'all', 'owners', 'and', 'tenants', 'of', 'any', 'lots', 'within', '150', 'feet', 'of', 'the', ""applicant's"", 'property', 'for', 'a', 'hobby', 'kennel', 'and', 'within', '50', 'feet', 'for', 'a', 'hobby', 'cattery', 'For', 'a', 'rescue', 'permit', 'applicants', 'also', 'will', 'also', 'need', 'to', 'obtain', 'a', 'license', 'from', 'the', 'State', 'of', 'Missouri', 'There', 'is', 'a', '$100', 'annual', 'permit', 'fee', 'and', 'an', 'annual', 'inspection', 'of', 'any', 'private', 'property', 'used', 'for', 'keeping', 'animals', 'prior', 'to', 'renewal']","[(2, 0.044239026285324008), (3, 0.011662461840662223), (4, 0.014208045872033529), (6, 0.024985524680195312), (8, 0.018119581103675213), (10, 0.011493320719249632), (17, 0.17364948632266633), (18, 0.02268798617113223), (19, 0.01654035723322559), (21, 0.13130761613788328), (23, 0.011685444362268009), (24, 0.033473287037364428), (25, 0.012192424183891836), (35, 0.13616384035494869), (37, 0.072962306901773882), (41, 0.036250993958127142), (42, 0.14394835562651698), (43, 0.015004878538974054), (47, 0.013382010306041135), (48, 0.015544431882894446), (50, 0.033800262659198423)]","[(17, 0.17364948632266633), (42, 0.14394835562651698), (35, 0.1361638403549487), (21, 0.13130761613788328), (37, 0.07296230690177388), (2, 0.04423902628532401), (41, 0.03625099395812714), (50, 0.03380026265919842), (24, 0.03347328703736443), (6, 0.024985524680195312), (18, 0.02268798617113223), (8, 0.018119581103675213), (19, 0.01654035723322559), (48, 0.015544431882894446), (43, 0.015004878538974054), (4, 0.01420804587203353), (47, 0.013382010306041135), (25, 0.012192424183891836), (23, 0.011685444362268009), (3, 0.011662461840662223), (10, 0.011493320719249632)]",17
14665,14834,14834,APS Investigations:  Findings - County Table,"['Visit', 'dfps', 'state', 'tx', 'us', 'for', 'information', 'on', 'all', 'DFPS', 'programs']",DFPS Data and Decision Support,"['family_violence_indicated', 'county', 'investigations_per_1_000_adult_population', 'investigations', 'fiscal_year', 'disposition']","['Family Violence Indicated', 'County', 'Investigations per 1,000 Adult Population', 'Investigations', 'Fiscal Year', 'Disposition']",dataset,[],Social Services,"['adult protection', 'aps', 'databook', 'data book', 'dfps', 'investigations', 'oidb']",official,84.0,3.0,0.0,337.0,8.40087943628,data.texas.gov,"['adult', 'protection', 'aps', 'databook', 'data', 'book', 'dfps', 'investigations', 'oidb', 'social', 'services']","['adult', 'protection', 'aps', 'databook', 'data', 'book', 'dfps', 'investigations', 'oidb', 'social', 'services', 'Visit', 'dfps', 'state', 'tx', 'us', 'for', 'information', 'on', 'all', 'DFPS', 'programs']","[(12, 0.055716567063104343), (17, 0.27991170027745521), (21, 0.054958072363163017), (22, 0.053643724696356219), (27, 0.11495031528180051), (39, 0.10883544692859494), (42, 0.17975923242190631), (44, 0.054696628328349345), (48, 0.054006045432791465)]","[(17, 0.2799117002774552), (42, 0.1797592324219063), (27, 0.11495031528180051), (39, 0.10883544692859494), (12, 0.05571656706310434), (21, 0.05495807236316302), (44, 0.054696628328349345), (48, 0.054006045432791465), (22, 0.05364372469635622)]",17
14666,14835,14835,APS Services:  Reasons for Services - County Table with Demographics,"['Visit', 'dfps', 'state', 'tx', 'us', 'for', 'information', 'on', 'all', 'DFPS', 'programs']",DFPS Data and Decision Support,"['county', 'fiscal_year', 'allegations', 'client_gender', 'client_age_group', 'allegation_type', 'allegations_per_1_000_adult_population', 'client_race_ethnicity']","['County', 'Fiscal Year', 'Allegations', 'Client Gender', 'Client Age Group', 'Allegation Type', 'Allegations per 1,000 Adult Population', 'Client Race Ethnicity']",dataset,[],Social Services,"['adult protection', 'aps', 'databook', 'data book', 'dfps', 'oidb']",official,90.0,0.0,0.0,334.0,8.38801728535,data.texas.gov,"['adult', 'protection', 'aps', 'databook', 'data', 'book', 'dfps', 'oidb', 'social', 'services']","['adult', 'protection', 'aps', 'databook', 'data', 'book', 'dfps', 'oidb', 'social', 'services', 'Visit', 'dfps', 'state', 'tx', 'us', 'for', 'information', 'on', 'all', 'DFPS', 'programs']","[(12, 0.058848801759889838), (17, 0.29610220454755903), (22, 0.056623931623931589), (27, 0.12133895460660551), (39, 0.11534300276418311), (42, 0.18998991384777833), (44, 0.057732216785973269), (48, 0.057012427054694503)]","[(17, 0.29610220454755903), (42, 0.18998991384777833), (27, 0.12133895460660551), (39, 0.1153430027641831), (12, 0.05884880175988984), (44, 0.05773221678597327), (48, 0.0570124270546945), (22, 0.05662393162393159)]",17
15769,15938,15938,Cleanup Sites by Cleanup Status,"['This', 'is', 'a', 'pie', 'chart', 'of', 'cleanup', 'sites', 'by', 'cleanup', 'status', '(i', 'e', '“Awaiting', 'Cleaning”', '“Cleanup', 'Started”', '“No', 'Further', 'Action', 'Required”', 'etc)', 'The', 'Washington', 'Department', 'of', 'Ecology', '(Toxics', 'Cleanup', 'Program)', 'works', 'to', 'clean', 'up', 'contaminated', 'sites/properties', 'throughout', 'the', 'state', 'of', 'Washington', 'This', 'data', 'was', 'downloaded', 'from', 'the', 'Integrated', 'Site', 'Information', 'System', '(ISIS)', 'database', 'and', 'is', 'updated', 'monthly']",Toxics Cleanup Program : Washington Department of Ecology,"['cleanup_site_id', 'cleanup_status']","['Cleanup Site Count', 'Cleanup Status']",chart,[],Natural Resources & Environment,"['cleanup', 'ecology', 'cleanup status', 'toxics cleanup', 'mtca', 'cleanup sites']",official,104.0,4.0,3.0,333.0,8.38370429247,data.wa.gov,"['cleanup', 'ecology', 'cleanup', 'status', 'toxics', 'cleanup', 'mtca', 'cleanup', 'sites', 'natural', 'resources', '&', 'environment']","['cleanup', 'ecology', 'cleanup', 'status', 'toxics', 'cleanup', 'mtca', 'cleanup', 'sites', 'natural', 'resources', '&', 'environment', 'This', 'is', 'a', 'pie', 'chart', 'of', 'cleanup', 'sites', 'by', 'cleanup', 'status', '(i', 'e', '“Awaiting', 'Cleaning”', '“Cleanup', 'Started”', '“No', 'Further', 'Action', 'Required”', 'etc)', 'The', 'Washington', 'Department', 'of', 'Ecology', '(Toxics', 'Cleanup', 'Program)', 'works', 'to', 'clean', 'up', 'contaminated', 'sites/properties', 'throughout', 'the', 'state', 'of', 'Washington', 'This', 'data', 'was', 'downloaded', 'from', 'the', 'Integrated', 'Site', 'Information', 'System', '(ISIS)', 'database', 'and', 'is', 'updated', 'monthly']","[(1, 0.062917396645624082), (2, 0.059749066154685185), (5, 0.021506737774893384), (7, 0.022286780003758083), (11, 0.0479812866642099), (12, 0.020362547832744927), (13, 0.13198694472390968), (15, 0.02123137102201389), (16, 0.021306501020930367), (17, 0.22788413886453077), (26, 0.022334950461548153), (27, 0.047406524870728418), (28, 0.053178638751990852), (35, 0.032501630438703709), (39, 0.024893659273495836), (40, 0.02035801743029618), (44, 0.051503829551263702), (48, 0.078181622556906388), (51, 0.019984917043740596)]","[(17, 0.22788413886453077), (13, 0.13198694472390968), (48, 0.07818162255690639), (1, 0.06291739664562408), (2, 0.059749066154685185), (28, 0.05317863875199085), (44, 0.0515038295512637), (11, 0.0479812866642099), (27, 0.04740652487072842), (35, 0.03250163043870371), (39, 0.024893659273495836), (26, 0.022334950461548153), (7, 0.022286780003758083), (5, 0.021506737774893384), (16, 0.021306501020930367), (15, 0.02123137102201389), (12, 0.020362547832744927), (40, 0.02035801743029618), (51, 0.019984917043740596)]",17
1187,1187,1187,Austin Water Director Message,[],,[],[],story,['social services'],,[],official,0.0,14.0,6.0,328.0,8.36194377374,data.austintexas.gov,"['social', 'services']","['social', 'services']","[(17, 0.33974358974359004), (39, 0.33974358974284785)]","[(17, 0.33974358974359004), (39, 0.33974358974284785)]",17
14667,14836,14836,APS Intakes: Priority - County Table,[],DFPS Data and Decision Support,"['intakes_per_1_000_adults', 'intakes', 'priority', 'county', 'fiscal_year']","['Intakes per 1,000 Adults', 'Intakes', 'Priority', 'County', 'Fiscal Year']",dataset,[],Social Services,[],official,91.0,0.0,0.0,327.0,8.35755200462,data.texas.gov,"['social', 'services']","['social', 'services']","[(17, 0.33974358974359004), (39, 0.33974358972986424)]","[(17, 0.33974358974359004), (39, 0.33974358972986424)]",17
9463,9632,9632,CAA Contact Info Websites Services,[],,"['office_hours_excludes_holidays', 'serving_counties', 'location_1', 'website_link', 'community_action_agency', 'services_provided']","['Office Hours - Excludes Holidays', 'Serving Counties', 'Location 1', 'Website Link', 'Community Action Agency', 'Services Provided']",dataset,[],Social Services,[],official,452.0,25.0,4.0,327.0,8.35755200462,data.mo.gov,"['social', 'services']","['social', 'services']","[(17, 0.33974358974359004), (39, 0.33974358974359004)]","[(17, 0.33974358974359004), (39, 0.33974358974359004)]",17
14668,14837,14837,APS Outcomes:  Recidivism - Regional Table,"['Visit', 'dfps', 'state', 'tx', 'us', 'for', 'information', 'on', 'all', 'DFPS', 'programs']",DFPS Data and Decision Support,"['recidivism', 'region', 'fiscal_year']","['Recidivism', 'Region', 'Fiscal Year']",dataset,[],Social Services,"['adult protection', 'aps', 'databook', 'data book', 'dfps', 'oidb']",official,90.0,1.0,1.0,325.0,8.34872815423,data.texas.gov,"['adult', 'protection', 'aps', 'databook', 'data', 'book', 'dfps', 'oidb', 'social', 'services']","['adult', 'protection', 'aps', 'databook', 'data', 'book', 'dfps', 'oidb', 'social', 'services', 'Visit', 'dfps', 'state', 'tx', 'us', 'for', 'information', 'on', 'all', 'DFPS', 'programs']","[(12, 0.058847281268489524), (17, 0.29606575425874987), (22, 0.056623931623931568), (27, 0.1213416183712995), (39, 0.11538933670383067), (42, 0.18997846072596211), (44, 0.057732817555052003), (48, 0.057012252484136654)]","[(17, 0.29606575425874987), (42, 0.1899784607259621), (27, 0.1213416183712995), (39, 0.11538933670383067), (12, 0.058847281268489524), (44, 0.057732817555052), (48, 0.057012252484136654), (22, 0.05662393162393157)]",17
14669,14838,14838,APS Texas Population: Regional Table,"['Visit', 'dfps', 'state', 'tx', 'us', 'for', 'information', 'on', 'all', 'DFPS', 'programs']",DFPS Data and Decision Support,"['_65_and_older_of_population', 'region', 'total_population', 'adult_disabled_18_64_population', 'fiscal_year', '_65_and_older_population', 'adult_disabled_18_64_of_population']","['65 and older: % of Population', 'Region', 'Total Population', 'Adult Disabled 18-64: Population', 'Fiscal Year', '65 and older: Population', 'Adult Disabled 18-64: % of Population']",dataset,[],Social Services,"['adult protection', 'aps', 'databook', 'data book', 'dfps', 'oidb']",official,302.0,3.0,1.0,324.0,8.34429590792,data.texas.gov,"['adult', 'protection', 'aps', 'databook', 'data', 'book', 'dfps', 'oidb', 'social', 'services']","['adult', 'protection', 'aps', 'databook', 'data', 'book', 'dfps', 'oidb', 'social', 'services', 'Visit', 'dfps', 'state', 'tx', 'us', 'for', 'information', 'on', 'all', 'DFPS', 'programs']","[(12, 0.058848475200268695), (17, 0.29609666241729282), (22, 0.056623931623931589), (27, 0.12133894680175256), (39, 0.1153511733240947), (42, 0.18998763788688963), (44, 0.057732249824520042), (48, 0.057012375912660625)]","[(17, 0.2960966624172928), (42, 0.18998763788688963), (27, 0.12133894680175256), (39, 0.1153511733240947), (12, 0.058848475200268695), (44, 0.05773224982452004), (48, 0.057012375912660625), (22, 0.05662393162393159)]",17
1193,1193,1193,Austin Resource Recovery Director Message,[],,[],[],story,['social services'],,[],official,0.0,26.0,4.0,316.0,8.30833903014,data.austintexas.gov,"['social', 'services']","['social', 'services']","[(17, 0.33974358974358998), (39, 0.33974358974358976)]","[(17, 0.33974358974359), (39, 0.33974358974358976)]",17
